Time,Phi (degrees),Theta (degrees),Yaw (degrees)
0.0,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.011999999999943611,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.03399999999987813,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.04599999999982174,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.06799999999998363,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.08999999999991815,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.10199999999986176,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.12399999999979627,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.13599999999996726,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.15799999999990177,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.16999999999984539,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.19200000000000728,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.2039999999999509,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.2259999999998854,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.24799999999981992,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.2599999999999909,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.2819999999999254,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.29399999999986903,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.31599999999980355,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.32799999999997453,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.34999999999990905,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.37199999999984357,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.3839999999997872,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.40599999999994907,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.4179999999998927,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.4399999999998272,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.4519999999999982,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.4739999999999327,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.48628499999995256,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5079999999998108,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5299999999999727,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5419999999999163,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5639999999998508,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5759999999997945,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.5979999999999563,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.6099999999999,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.6319999999998345,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.6539999999999964,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.66599999999994,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.6829979999999978,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7049999999999272,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7169999999998709,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7389999999998054,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7509999999999764,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7729999999999109,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.7949999999998454,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.806999999999789,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.8289999999999509,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.8409999999998945,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.862999999999829,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.875,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.8969999999999345,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.918999999999869,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.9309999999998126,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.9529999999999745,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.9649999999999181,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.9869999999998527,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
0.9989999999997963,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.0209999999999582,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.033284999999978,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.0549999999998363,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.0769999999999982,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.0889999999999418,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.1109999999998763,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.12299999999982,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.1449999999999818,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.1569999999999254,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.17899999999986,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.2009999999997945,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.2129999999999654,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.2349999999999,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.2469999999998436,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.2690000000000055,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.280999999999949,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.3029999999998836,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.324999999999818,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.336999999999989,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.3589999999999236,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.3709999999998672,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.3929999999998017,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4049999999999727,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4269999999999072,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4389999999998508,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4609999999997854,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4829999999999472,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.4949999999998909,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.5169999999998254,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.5289999999999964,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.5509999999999309,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.5629999999998745,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.584999999999809,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.606999999999971,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.6189999999999145,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.640999999999849,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.6529999999997926,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.6749999999999545,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.6869999999998981,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7089999999998327,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7309999999999945,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7429999999999382,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7649999999998727,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7769999999998163,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.7989999999999782,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.8109999999999218,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.8329999999998563,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.8449999999998,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
1.8669999999999618,-3.2972524166107178,-3.5654425621032715,-175.5214385986328
