Time,Phi (degrees),Theta (degrees)
9.82900,-4.36828,-3.89376
9.84100,-4.37091,-3.90047
9.86300,-4.37982,-3.89948
9.87500,-4.38165,-3.89994
9.89700,-4.38501,-3.89374
9.90900,-4.38610,-3.89710
9.93100,-4.38314,-3.89468
9.95300,-4.38363,-3.89478
9.96500,-4.38371,-3.89582
9.98700,-4.38750,-3.89981
9.99900,-4.38993,-3.90323
10.02100,-4.39125,-3.90526
10.03300,-4.39077,-3.90990
10.05500,-4.39480,-3.90864
10.07700,-4.39792,-3.90691
10.08900,-4.39853,-3.90874
10.11100,-4.40081,-3.90281
10.12300,-4.39897,-3.90017
10.14500,-4.40262,-3.90309
10.15700,-4.40222,-3.90438
10.17900,-4.40197,-3.90791
10.20100,-4.40207,-3.90499
10.21300,-4.40528,-3.91009
10.23500,-4.40365,-3.91273
10.24700,-4.40073,-3.90969
10.26900,-4.40532,-3.91053
10.28100,-4.40712,-3.90999
10.30300,-4.41438,-3.90312
10.31500,-4.41363,-3.90213
10.33700,-4.42185,-3.89536
10.35900,-4.41786,-3.89062
10.37100,-4.41888,-3.89130
10.39300,-4.41960,-3.89078
10.40500,-4.42218,-3.89417
10.42700,-4.42367,-3.89440
10.43900,-4.42089,-3.89590
10.46100,-4.42173,-3.89416
10.48300,-4.41744,-3.88893
10.49500,-4.42115,-3.88441
10.51700,-4.42089,-3.88317
10.52900,-4.42228,-3.88170
10.55100,-4.42714,-3.88516
10.56300,-4.42565,-3.88392
10.58500,-4.42522,-3.88495
10.59728,-4.42713,-3.88288
10.62000,-4.42301,-3.87541
10.64200,-4.42238,-3.87971
10.65400,-4.42295,-3.87746
10.67600,-4.42363,-3.87914
10.69300,-4.42132,-3.87642
10.70500,-4.42329,-3.87710
10.72700,-4.42571,-3.88170
10.73900,-4.42525,-3.88184
10.76100,-4.42815,-3.88395
10.78300,-4.42995,-3.88324
10.79500,-4.43112,-3.88148
10.81700,-4.43190,-3.88862
10.82900,-4.43030,-3.88701
10.85100,-4.42963,-3.88813
10.86300,-4.43279,-3.88724
10.88500,-4.43230,-3.88715
10.89700,-4.43121,-3.89427
10.91900,-4.43370,-3.89102
10.94100,-4.43388,-3.88383
10.95300,-4.43538,-3.88710
10.97500,-4.43557,-3.88536
10.98700,-4.43913,-3.88475
11.00900,-4.43260,-3.88024
11.02100,-4.42808,-3.88272
11.04300,-4.42750,-3.87921
11.06500,-4.42698,-3.88430
11.07700,-4.42911,-3.88441
11.09900,-4.42935,-3.89163
11.11100,-4.42846,-3.89133
11.13300,-4.43403,-3.89732
11.14500,-4.43478,-3.89983
11.16700,-4.43306,-3.90249
11.18900,-4.44161,-3.89628
11.20100,-4.43868,-3.89740
11.22300,-4.44021,-3.89761
11.23500,-4.43758,-3.89733
11.25700,-4.43763,-3.88628
11.26900,-4.43425,-3.89083
11.29100,-4.43338,-3.89797
11.30300,-4.43419,-3.89967
11.32500,-4.43189,-3.90121
11.34700,-4.42673,-3.89430
11.35900,-4.42664,-3.89541
11.38100,-4.42748,-3.89749
11.39300,-4.42624,-3.89825
11.41500,-4.42863,-3.89209
11.42700,-4.42823,-3.89181
11.44900,-4.42560,-3.89306
11.47100,-4.42681,-3.89450
11.48300,-4.42507,-3.89651
11.50500,-4.42584,-3.89428
11.51700,-4.42747,-3.89401
11.53900,-4.42419,-3.89464
11.55100,-4.42481,-3.89634
11.57300,-4.41898,-3.89141
11.59500,-4.41518,-3.89206
11.60700,-4.41671,-3.89105
11.62900,-4.41334,-3.89817
11.64100,-4.41212,-3.89908
11.66300,-4.41002,-3.89464
11.67500,-4.40626,-3.89587
11.69700,-4.41152,-3.90032
11.70900,-4.40806,-3.89919
11.73100,-4.41184,-3.90549
11.75300,-4.40705,-3.91312
11.76500,-4.40676,-3.90954
11.78700,-4.40938,-3.90723
11.79900,-4.40984,-3.91153
11.82100,-4.41492,-3.91498
11.83300,-4.41212,-3.91163
11.85500,-4.42091,-3.92059
11.87700,-4.42366,-3.91199
11.88900,-4.41911,-3.91630
11.91100,-4.42046,-3.92202
11.92300,-4.42272,-3.92526
11.94500,-4.42468,-3.92736
11.95700,-4.42371,-3.92391
11.97900,-4.42730,-3.92751
11.99128,-4.42628,-3.92824
12.01300,-4.43358,-3.91976
12.03500,-4.43515,-3.91951
12.04700,-4.43147,-3.91621
12.06900,-4.43313,-3.90732
12.08100,-4.43250,-3.90977
12.10300,-4.42625,-3.90493
12.11500,-4.42636,-3.90679
12.13700,-4.42083,-3.91139
12.15900,-4.42515,-3.90826
12.17100,-4.42416,-3.91294
12.19300,-4.42349,-3.91521
12.20500,-4.42269,-3.91477
12.22700,-4.41804,-3.91172
12.23900,-4.41792,-3.91000
12.26100,-4.41549,-3.90760
12.28300,-4.41520,-3.90799
12.29500,-4.41527,-3.90738
12.31700,-4.41902,-3.90890
12.32900,-4.41725,-3.91029
12.35100,-4.42055,-3.91433
12.36300,-4.42246,-3.91190
12.38500,-4.42182,-3.92003
12.39700,-4.42294,-3.91448
12.41900,-4.42065,-3.91321
12.44100,-4.41843,-3.91298
12.45300,-4.41652,-3.91420
12.47500,-4.41280,-3.90976
12.48700,-4.41269,-3.91213
12.50900,-4.40873,-3.91967
12.52100,-4.40940,-3.92155
12.54300,-4.41548,-3.91969
12.56500,-4.41158,-3.92102
12.57700,-4.41075,-3.92211
12.59900,-4.40939,-3.92170
12.61100,-4.40876,-3.92069
12.63300,-4.40288,-3.92260
12.64500,-4.39941,-3.92438
12.66700,-4.39732,-3.93460
12.69400,-4.40134,-3.92604
12.70600,-4.40157,-3.92679
12.71800,-4.40319,-3.92728
12.74000,-4.40555,-3.93133
12.75200,-4.40608,-3.93215
12.77400,-4.40914,-3.93093
