Tiempo,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
0.5979999999999563,532,-412,8334,-8,2,-9,-171,-177,-258
0.6099999999999,546,-472,8346,-8,-1,-7,-171,-189,-262
0.6319999999998345,554,-446,8324,-15,9,-7,-164,-184,-258
0.6539999999999964,494,-454,8342,-10,-2,-8,-168,-183,-266
0.66599999999994,532,-462,8370,-7,-3,-7,-178,-173,-264
0.6829979999999978,546,-478,8324,-12,6,-3,-162,-179,-262
0.7049999999999272,542,-442,8372,-10,-5,-6,-168,-178,-264
0.7169999999998709,554,-466,8358,-11,3,-7,-165,-186,-261
0.7389999999998054,506,-480,8368,-12,-4,-6,-165,-188,-259
0.7509999999999764,532,-412,8388,-11,-3,-9,-176,-177,-270
0.7729999999999109,532,-478,8320,-12,1,-12,-170,-175,-259
0.7949999999998454,586,-408,8284,-6,-1,-12,-167,-182,-262
0.806999999999789,546,-424,8294,-10,0,-12,-165,-183,-268
0.8289999999999509,558,-410,8348,-14,5,-7,-163,-186,-266
0.8409999999998945,536,-420,8322,-13,-2,-8,-167,-187,-258
0.862999999999829,590,-486,8366,-8,-1,-7,-169,-189,-262
0.875,566,-432,8374,-10,2,-9,-176,-177,-272
0.8969999999999345,562,-460,8366,-10,1,-12,-163,-183,-264
0.918999999999869,546,-440,8360,-8,-2,-11,-173,-178,-256
0.9309999999998126,506,-498,8322,-11,1,-3,-164,-184,-267
0.9529999999999745,526,-420,8332,-16,3,-7,-176,-184,-265
0.9649999999999181,568,-466,8384,-11,-5,-10,-168,-186,-264
0.9869999999998527,536,-436,8354,-14,3,-6,-170,-173,-259
0.9989999999997963,548,-470,8356,-14,0,-7,-165,-180,-256
1.0209999999999582,554,-462,8380,-12,-3,-10,-157,-179,-262
1.033284999999978,582,-472,8382,-13,-1,-9,-158,-183,-259
1.0549999999998363,512,-484,8384,-12,3,-11,-169,-184,-260
1.0769999999999982,564,-444,8360,-11,-6,-7,-161,-183,-261
1.0889999999999418,556,-502,8342,-11,-4,-8,-173,-183,-266
1.1109999999998763,544,-474,8390,-6,0,-11,-171,-177,-262
1.12299999999982,546,-464,8346,-9,-4,-11,-165,-180,-261
1.1449999999999818,576,-440,8322,-12,-3,-11,-164,-177,-260
1.1569999999999254,576,-440,8360,-13,-3,-6,-169,-192,-262
1.17899999999986,544,-420,8376,-13,-2,-10,-159,-179,-262
1.2009999999997945,560,-446,8396,-9,-7,-6,-171,-174,-262
1.2129999999999654,552,-468,8342,-16,4,-7,-173,-180,-266
1.2349999999999,584,-420,8318,-8,2,-12,-173,-183,-266
1.2469999999998436,588,-496,8314,-14,-7,-7,-163,-186,-254
1.2690000000000055,532,-442,8370,-12,-1,-6,-168,-180,-259
1.280999999999949,548,-472,8352,-15,0,-4,-162,-179,-255
1.3029999999998836,528,-456,8364,-10,-5,-7,-162,-174,-267
1.324999999999818,534,-476,8354,-11,1,-9,-158,-186,-268
1.336999999999989,578,-470,8316,-9,-3,-8,-164,-177,-267
1.3589999999999236,578,-470,8334,-14,0,-6,-156,-188,-264
1.3709999999998672,568,-446,8332,-16,3,-7,-170,-178,-264
1.3929999999998017,552,-444,8332,-5,-3,-6,-174,-172,-262
1.4049999999999727,566,-452,8362,-12,0,-8,-169,-174,-265
1.4269999999999072,534,-478,8344,-14,3,-11,-167,-179,-262
1.4389999999998508,516,-456,8360,-10,-2,-8,-175,-186,-261
1.4609999999997854,550,-480,8330,-14,2,-7,-178,-183,-271
1.4829999999999472,548,-426,8406,-10,0,-12,-168,-180,-268
1.4949999999998909,506,-450,8324,-10,0,-8,-165,-175,-273
1.5169999999998254,552,-512,8362,-14,0,-7,-175,-178,-259
1.5289999999999964,550,-474,8372,-16,0,-9,-165,-170,-256
1.5509999999999309,550,-462,8332,-16,3,-10,-170,-175,-266
1.5629999999998745,566,-456,8332,-8,-4,-8,-168,-188,-266
1.584999999999809,608,-440,8346,-11,-3,-5,-169,-182,-265
1.606999999999971,568,-452,8358,-12,-2,-6,-173,-183,-264
