Time,Phi (degrees),Theta (degrees),Yaw (degrees)
10.78200,-3.32802,-3.87190,-111.03793
10.80400,-3.38674,-4.07274,-110.73257
10.81600,-3.44773,-4.13001,-110.69333
10.83800,-3.51123,-4.31365,-110.74282
10.85000,-3.54752,-4.44150,-110.77744
10.87200,-3.55865,-4.78942,-110.87129
10.88400,-3.52863,-5.06305,-110.98158
10.90600,-3.55549,-5.44828,-111.23265
10.92800,-3.63184,-5.58055,-111.54547
10.94000,-3.73983,-5.52948,-111.62966
10.96200,-4.04646,-5.52951,-111.40466
10.97400,-4.20896,-5.70429,-111.05076
10.99600,-4.36491,-6.46183,-110.56402
11.00800,-4.68918,-6.50385,-110.19925
11.03000,-5.63502,-5.93346,-109.30110
11.04200,-5.80925,-5.53567,-108.71030
11.06400,-5.76535,-4.92344,-107.87885
11.08600,-5.58889,-4.10941,-107.66051
11.09800,-5.41459,-3.61352,-107.57661
11.12000,-5.20066,-3.18130,-107.13118
11.13200,-5.04554,-2.92351,-106.61250
11.15400,-4.54629,-2.46220,-105.59607
11.16600,-4.38263,-2.71627,-105.23517
11.18800,-4.15097,-3.02726,-104.62466
11.21000,-3.71684,-2.57259,-103.78583
11.22200,-3.50737,-2.39389,-103.32175
11.24400,-3.18736,-2.56167,-102.50234
11.25600,-2.95402,-2.54031,-101.84564
11.27800,-2.62148,-3.13443,-100.26667
11.29000,-2.56428,-4.05532,-99.49535
11.31200,-2.27983,-3.61552,-98.43213
11.32429,-2.01784,-2.89595,-97.72233
11.34600,-1.55600,-1.79636,-96.85181
11.36800,-1.18938,-0.57208,-96.18988
11.38000,-0.95265,0.33029,-95.68851
11.40200,-0.86336,0.77252,-94.58041
11.41400,-0.93849,0.78694,-94.04355
11.43600,-0.96941,2.13460,-93.25741
11.44800,-0.86454,2.86656,-92.96311
11.47000,-0.83871,2.85677,-92.69294
11.49200,-0.97324,1.48512,-92.28471
11.50400,-0.97982,1.17098,-92.06976
11.52600,-0.75894,1.01408,-91.76081
11.53800,-0.61035,1.19700,-91.45621
11.56000,-0.10990,2.31314,-90.97990
11.57200,0.22452,2.86340,-90.53334
11.59400,0.65046,2.75916,-89.91666
11.61600,1.00064,1.30649,-90.19783
11.62800,1.16472,0.02750,-90.42902
11.65000,1.56474,-1.39245,-90.76418
11.66200,1.94335,-1.22132,-90.82896
11.68400,2.75140,-0.31562,-90.86839
11.69600,3.12031,-0.07439,-90.96257
11.71800,3.65583,0.28024,-91.02512
11.73000,3.84934,0.13762,-91.09281
11.75200,4.00557,-0.34430,-91.48833
11.77400,4.35468,0.11823,-91.91634
11.78600,4.67812,1.05319,-92.11739
11.80800,5.31622,3.08382,-92.43061
11.82000,5.59805,3.83183,-92.41096
11.84200,5.94332,3.30703,-92.39093
11.85400,5.94236,1.78894,-92.57070
11.87600,5.69474,-1.63548,-93.47127
11.89800,5.96748,-2.43176,-94.07060
11.91000,6.33076,-1.88413,-94.00439
11.93200,6.93063,-0.50086,-93.41872
11.94400,7.14863,-0.01870,-93.19364
11.96600,7.23643,0.07052,-93.14100
11.97829,7.24757,-0.42263,-93.35813
12.00000,7.12041,-0.87467,-93.70998
12.02200,7.06859,0.20692,-93.65168
12.03400,7.11571,1.46747,-93.58803
12.05600,7.15315,3.90845,-93.58784
12.06800,7.10844,4.85620,-93.64470
12.09000,6.78156,4.65662,-93.95187
12.10200,6.44097,3.77393,-94.32533
12.12400,5.67538,1.66954,-95.03782
12.13600,5.37739,1.33158,-95.25230
12.15800,5.23171,1.78107,-95.44250
12.18000,5.27649,2.68429,-95.45316
12.19200,5.30032,3.16893,-95.48664
12.21400,5.21967,2.93739,-95.69476
12.22600,5.15115,2.60139,-95.82148
12.24800,5.09286,1.85380,-96.24294
12.26000,5.16977,1.48145,-96.39976
12.28200,5.55408,1.72705,-96.43509
12.30400,5.24247,1.77308,-97.18283
12.31600,5.37235,1.60399,-97.62412
12.33800,5.42611,1.22904,-97.82901
12.35000,5.38193,1.07526,-98.09472
12.37200,5.25873,0.38394,-98.62967
12.38400,5.31407,0.53379,-98.70386
12.40600,5.48502,0.55330,-99.01023
12.42300,5.57284,0.46461,-99.50011
12.44500,5.58677,0.15898,-100.24373
12.45700,5.58169,-0.35857,-100.62663
12.47900,5.46322,-1.49823,-101.10454
12.49100,5.44753,-1.69320,-101.41144
12.51300,5.51959,-1.37787,-102.03908
12.52500,5.60770,-0.85626,-102.37195
12.54700,5.96164,0.36581,-102.97365
12.55928,6.08499,0.88810,-103.28423
12.58100,6.01431,0.85060,-104.11035
12.60300,5.81853,0.27336,-104.89810
12.61500,5.81693,0.03292,-105.20820
12.63700,6.08662,0.38492,-105.84219
12.64900,6.30080,0.87950,-106.23997
12.67100,6.68264,2.10436,-107.09571
12.68300,6.94523,2.98021,-107.63367
12.70500,7.49783,4.58469,-108.59158
12.72700,8.02768,6.60804,-106.88611
12.73900,8.14428,6.75506,-105.99989
12.76100,8.16297,6.42947,-104.51029
12.77300,8.09732,5.93067,-103.59055
12.79500,7.70314,4.94571,-101.97006
12.80700,7.37456,4.06795,-101.20489
12.82900,6.71773,2.22714,-99.76670
12.85100,6.19100,0.89527,-100.61137
12.86300,5.95843,0.46354,-100.92413
12.88500,5.66110,0.34277,-101.76051
12.89700,5.59796,0.49337,-102.29154
12.91900,5.40333,0.45998,-103.58717
12.93100,5.15822,0.31041,-104.23766
12.95300,4.62770,-0.41364,-105.26431
12.96500,4.38020,-0.78972,-105.79072
12.98700,3.92700,-1.41258,-106.68369
13.00900,3.51779,-1.36811,-107.45061
13.02100,3.45444,-1.34999,-107.94552
13.04300,3.25910,-1.10221,-108.65014
13.05500,3.19631,-1.06236,-109.05891
13.07700,3.12447,-1.02012,-109.69734
13.08900,3.10910,-1.04337,-110.07501
13.11100,3.16507,-0.70220,-110.88063
13.13300,3.19981,-0.38111,-111.67865
13.14500,3.20201,-0.18945,-112.23238
13.16700,3.07145,-0.05659,-113.01585
13.17900,3.10497,0.41316,-113.36992
13.20100,3.04312,0.66195,-114.19661
13.21300,2.99050,0.72276,-114.81480
13.23500,2.74302,0.31893,-116.11015
13.25700,2.53574,-0.15102,-117.30732
13.26900,2.44113,-0.42798,-117.94872
13.29100,2.26897,-0.65227,-118.97651
13.30300,2.21773,-0.63221,-119.51318
13.32500,2.11571,-0.39593,-120.51719
13.33700,2.01199,-0.39868,-121.16530
13.35900,1.81588,-0.49578,-122.32124
13.37100,1.73794,-0.45837,-122.88818
13.39300,1.54633,-0.60915,-123.94100
13.41500,1.28094,-0.90747,-124.95986
13.42700,1.17570,-0.62159,-125.48565
13.44900,0.97772,-0.17482,-126.47045
13.46100,0.88318,0.05820,-127.04015
13.48300,0.97605,0.36416,-127.98052
13.49500,0.15500,-0.37842,-128.39087
13.51700,-0.36920,-2.09410,-129.20445
13.53900,-0.43381,-2.56984,-130.37193
13.55100,-0.34997,-2.74675,-130.94414
13.57300,-0.19754,-2.30000,-131.87186
13.58500,-0.25614,-2.37158,-132.44093
13.60700,-0.58417,-2.95096,-133.50320
13.61900,-0.90172,-3.43199,-134.14061
13.64100,-1.63640,-4.37991,-135.38351
13.66300,-2.21056,-4.73148,-136.64862
13.67500,-2.52420,-4.86349,-137.39091
13.69700,-3.06179,-5.10197,-138.72449
13.70900,-3.30667,-5.33733,-139.43007
13.73100,-3.37002,-5.00505,-140.65833
13.74300,-3.38232,-4.83798,-141.31889
13.76500,-3.46532,-4.35355,-142.49176
13.77700,-3.55080,-3.98130,-143.11690
13.79900,-3.65667,-3.34353,-144.26990
13.82100,-3.78330,-2.66587,-145.47400
13.83300,-3.72862,-2.60924,-146.17064
13.85500,-3.63234,-2.57812,-147.52950
13.86700,-3.48329,-2.64154,-148.34929
13.88900,-3.25538,-2.59824,-149.69881
13.90100,-3.20672,-2.59491,-150.37410
13.92300,-3.14975,-2.57560,-151.59398
13.94500,-3.10292,-2.55866,-152.78993
13.95700,-3.07243,-2.55172,-153.42166
13.97900,-3.00890,-2.53384,-154.59203
13.99100,-2.99528,-2.52341,-155.26622
14.01300,-2.98520,-2.51437,-156.50012
14.02500,-2.98147,-2.51003,-157.17107
14.04700,-2.95433,-2.51073,-158.37140
14.05900,-2.94985,-2.50398,-158.95212
14.08100,-2.91507,-2.46337,-159.88570
14.10300,-2.88404,-2.41083,-160.87532
14.11500,-2.85766,-2.38360,-161.14835
14.13700,-2.83395,-2.36026,-162.40820
14.14900,-2.84697,-2.34453,-163.09766
14.17100,-2.86966,-2.32810,-164.31860
14.18300,-2.88996,-2.31787,-164.98322
14.20500,-2.89958,-2.30276,-166.21396
14.22700,-2.90723,-2.29651,-167.45047
14.23900,-2.91977,-2.28647,-167.78162
14.26100,-2.91631,-2.25763,-169.03311
14.27300,-2.93166,-2.24366,-169.36697
14.29500,-2.94291,-2.24623,-170.61963
14.30700,-2.95281,-2.24251,-171.31316
14.32900,-2.93508,-2.22363,-171.95593
14.35100,-2.95142,-2.20205,-172.57713
14.36300,-2.95793,-2.19978,-172.91649
14.38500,-2.94079,-2.19049,-174.16866
14.39700,-2.93151,-2.17658,-174.51245
14.42400,-2.92776,-2.16474,-175.27348
14.43600,-2.92243,-2.16144,-175.60341
14.44800,-2.92204,-2.14544,-175.95027
14.47000,-2.94018,-2.12731,-176.68134
14.49200,-2.95453,-2.15212,-177.41801
14.50400,-2.96961,-2.15154,-177.78625
14.52600,-2.98564,-2.14556,-178.38087
14.53800,-2.99720,-2.13635,-178.71486
14.56000,-3.01353,-2.11719,-179.31992
14.57200,-3.01874,-2.10958,-179.65015
14.59400,-3.11683,-2.09914,179.78215
14.61600,-3.16379,-2.08781,179.19838
14.62800,-3.17840,-2.08543,178.92950
14.65000,-3.23004,-2.08029,178.49472
14.66200,-3.24479,-2.07525,178.21860
14.68400,-3.25429,-2.04798,177.59451
14.69600,-3.25122,-2.03762,177.25653
14.71800,-3.26005,-2.02169,176.63779
14.73000,-3.26273,-2.00849,176.30069
14.75200,-3.27456,-1.99036,175.71761
14.77400,-3.27871,-1.97960,175.10777
14.78600,-3.28243,-1.97303,174.79051
14.80800,-3.27860,-1.95810,174.19133
14.82000,-3.28048,-1.95034,173.87273
14.84200,-3.29152,-1.93437,173.27138
14.85400,-3.29948,-1.92848,172.95209
14.87600,-3.28507,-1.91864,172.38071
14.89800,-3.27412,-1.89912,171.83556
14.91000,-3.27423,-1.89443,171.54691
14.93200,-3.30521,-1.85053,171.27005
14.94400,-3.31902,-1.85927,171.10103
14.96600,-3.37770,-1.85916,170.67021
14.97800,-3.39282,-1.86139,170.43340
15.00000,-3.48640,-1.84923,169.97325
15.01229,-3.49038,-1.84439,169.65047
15.03400,-3.49115,-1.78956,169.02917
15.05600,-3.48047,-1.79950,168.41335
15.06800,-3.48621,-1.79301,168.10779
15.09000,-3.49219,-1.78820,167.53058
15.10200,-3.49239,-1.78204,167.20990
15.12400,-3.50333,-1.76877,166.62842
15.13600,-3.50183,-1.76347,166.30524
15.15800,-3.50421,-1.75574,165.75937
15.18000,-3.51231,-1.74113,165.24561
15.19200,-3.51208,-1.73500,164.93262
15.21400,-3.51847,-1.72598,164.38733
15.22600,-3.52396,-1.71718,164.09709
15.24800,-3.53062,-1.70630,163.51559
15.26000,-3.54020,-1.70384,163.20383
15.28200,-3.53752,-1.69362,162.66000
15.30400,-3.53891,-1.68402,162.14018
15.31600,-3.54399,-1.68149,161.83128
15.33800,-3.54924,-1.66951,161.29292
15.35000,-3.54987,-1.66470,161.01727
15.37200,-3.55150,-1.65970,160.44781
15.38400,-3.55250,-1.65444,160.13493
15.40600,-3.55316,-1.64212,159.61116
15.41800,-3.55888,-1.63849,159.32379
15.44000,-3.56541,-1.62490,158.76022
15.46200,-3.57554,-1.62305,158.23042
15.47400,-3.57833,-1.61575,157.93872
15.49600,-3.58181,-1.61151,157.38824
15.50800,-3.58419,-1.60591,157.11304
15.53000,-3.58288,-1.60035,156.61646
15.54200,-3.58738,-1.59247,156.31941
15.56400,-3.59192,-1.58171,155.79289
15.58600,-3.59824,-1.58257,155.23976
15.59800,-3.59903,-1.57961,154.94492
15.62000,-3.61011,-1.56813,154.40843
15.63200,-3.61317,-1.56279,154.12166
15.65400,-3.62300,-1.55343,153.60454
15.66600,-3.62663,-1.54794,153.31296
15.68800,-3.62488,-1.54165,152.83449
15.71000,-3.63809,-1.53046,152.35986
15.72200,-3.64075,-1.52560,152.10416
15.74400,-3.64078,-1.51566,151.55804
15.75600,-3.64470,-1.51469,151.30919
15.77800,-3.64984,-1.50900,150.81706
15.79000,-3.65418,-1.50112,150.54492
15.81200,-3.65306,-1.49469,150.03445
15.82400,-3.65859,-1.49454,149.75301
15.84600,-3.66218,-1.48959,149.27457
15.86800,-3.66202,-1.47665,148.76474
15.88000,-3.66065,-1.47012,148.49718
15.90200,-3.66179,-1.46279,148.04718
15.91400,-3.66644,-1.45481,147.75412
15.93600,-3.66917,-1.44587,147.29932
15.94800,-3.67055,-1.43881,147.06352
15.97000,-3.67974,-1.43010,146.58951
15.99200,-3.67651,-1.43170,146.10558
16.00400,-3.68122,-1.42944,145.83693
16.02600,-3.68169,-1.42077,145.46571
16.03800,-3.68523,-1.41759,145.21495
16.06000,-3.68874,-1.40376,144.72485
16.07200,-3.69207,-1.40236,144.49727
16.09400,-3.69790,-1.39117,144.04349
16.11600,-3.69742,-1.39118,143.58171
16.12800,-3.70105,-1.38928,143.35454
16.15000,-3.70207,-1.38452,142.93086
16.16200,-3.70267,-1.38206,142.66545
16.18400,-3.70063,-1.37666,142.23163
16.19600,-3.70160,-1.37036,142.01010
16.21800,-3.70035,-1.36354,141.65286
16.23000,-3.70331,-1.36242,141.39008
16.25200,-3.70716,-1.36062,141.00462
16.27400,-3.70977,-1.35506,140.59859
16.28600,-3.71283,-1.35407,140.36285
16.30800,-3.71182,-1.34597,140.03319
16.32000,-3.71181,-1.34041,139.78572
16.34200,-3.71631,-1.33498,139.34348
16.35400,-3.71263,-1.33200,139.11237
16.37600,-3.71534,-1.32002,138.65878
16.39800,-3.72023,-1.31317,138.27943
16.41000,-3.72123,-1.31035,138.07634
16.42700,-3.72551,-1.30322,137.73766
16.44900,-3.72887,-1.30343,137.30716
16.46100,-3.73252,-1.30114,137.07631
16.48300,-3.74005,-1.29549,136.72443
16.49500,-3.74166,-1.29360,136.48546
16.51700,-3.74248,-1.28208,136.13197
16.53900,-3.74807,-1.27652,135.79164
16.55100,-3.74958,-1.27349,135.56456
16.57300,-3.75404,-1.26803,135.21884
16.58500,-3.75945,-1.26654,134.98851
16.60700,-3.75933,-1.26215,134.66188
16.61900,-3.75922,-1.26088,134.49982
16.64100,-3.76381,-1.26204,134.11128
16.66300,-3.76764,-1.25940,133.85008
16.67500,-3.76885,-1.25987,133.65202
16.69700,-3.76527,-1.25247,133.24654
16.70900,-3.76718,-1.24901,133.03857
16.73100,-3.76839,-1.24710,132.66916
16.74300,-3.77080,-1.24555,132.48596
16.76500,-3.77062,-1.23747,132.21184
16.77700,-3.77031,-1.23385,132.05182
16.79900,-3.77691,-1.22573,131.71591
16.82100,-3.77939,-1.22059,131.35747
16.83300,-3.78118,-1.21801,131.16437
16.85500,-3.78558,-1.21435,130.85712
16.86700,-3.78810,-1.21306,130.64622
16.88900,-3.78403,-1.21105,130.33322
16.90100,-3.78298,-1.20671,130.17746
16.92300,-3.76965,-1.20428,129.81216
16.94500,-3.77118,-1.19755,129.48779
16.95700,-3.77487,-1.19441,129.29939
16.97900,-3.77350,-1.19229,128.99255
16.99100,-3.64778,-1.19632,128.71069
17.01300,-3.19281,-1.14545,128.32106
17.02500,-2.89432,-1.12110,128.17802
17.04700,-2.35282,-1.11986,127.86164
17.05928,-2.30672,-1.13100,127.61933
17.08100,-2.26372,-1.12451,127.31916
17.10300,-2.24690,-1.12012,127.03968
17.11500,-2.21931,-1.11870,126.88213
17.13700,-2.22638,-1.10895,126.63316
17.14900,-2.24860,-1.10215,126.49950
17.17100,-2.20687,-1.16150,126.10061
17.18300,-2.17896,-1.16502,125.96118
17.20500,-2.03018,-1.12713,125.48938
17.22700,-1.90706,-1.11997,125.11439
17.23900,-1.90919,-1.11365,124.94310
17.26100,-1.89606,-1.11118,124.68344
17.27300,-1.89872,-1.10996,124.51105
17.29500,-1.93609,-1.10134,124.20452
17.30700,-1.96744,-1.10430,124.05839
17.32900,-2.01986,-1.09962,123.82016
17.35100,-2.04817,-1.09690,123.52324
17.36300,-2.06132,-1.09525,123.39297
17.38500,-1.82736,-1.11422,122.84256
17.39700,-1.85246,-1.14376,122.24834
17.41900,-1.87852,-1.08923,121.23161
17.43100,-1.86589,-1.13221,120.81654
17.45300,-1.81586,-1.14832,120.23874
17.46500,-1.84998,-1.04255,120.06233
17.48700,-1.86341,-1.10000,119.57771
17.50900,-1.84705,-1.04806,119.16028
17.52100,-1.84542,-1.02055,119.06679
17.54300,-1.85070,-1.02747,119.26380
17.55500,-1.86640,-1.17836,119.57599
17.57700,-1.91205,-1.27619,120.27968
17.58900,-1.90103,-1.28218,120.72043
17.61100,-1.90246,-1.12694,121.50045
17.63300,-1.93376,-1.07892,122.24437
17.64500,-1.95669,-1.11457,122.56544
17.66700,-2.02766,-1.09603,123.40129
17.67900,-2.05573,-1.06271,123.71573
17.70100,-2.12084,-1.05890,123.78150
17.71300,-2.16040,-1.06888,123.92547
17.73500,-2.23781,-1.08887,124.15150
17.75700,-2.35985,-1.05115,124.16226
17.76900,-2.44329,-1.01483,124.12017
17.79100,-2.70520,-1.02049,124.00817
17.80300,-2.85869,-1.13607,123.82152
17.82500,-3.05755,-1.97564,123.48088
17.83700,-3.32882,-2.47105,123.27421
17.85900,-3.95767,-4.27831,122.65977
17.87100,-4.33847,-4.97529,122.39130
17.89300,-4.48571,-4.05512,122.52997
17.91500,-4.09984,-2.71109,122.92769
17.92700,-4.09112,-2.26690,122.89522
17.94900,-4.24705,-1.93494,122.64122
17.96100,-4.34911,-1.61858,122.44559
17.98300,-4.43242,-1.65421,121.56464
17.99500,-4.31419,-2.11006,120.97796
18.01700,-4.08819,-2.76562,120.41032
18.03900,-3.82339,-2.67976,120.26513
18.05100,-3.70790,-2.27957,120.34975
18.07300,-3.59047,-1.37633,120.14439
18.08500,-3.48270,-0.61800,120.10648
18.10700,-3.13535,-0.05771,119.75802
18.11900,-2.90435,-0.02099,119.63640
18.14100,-2.48284,-0.40843,119.43528
18.15328,-2.31414,-0.64705,119.49031
18.17500,-1.99913,-0.48976,119.27717
18.19700,-1.69584,-0.66006,118.88576
18.20900,-1.61797,-0.90084,118.66150
18.23100,-1.25433,-1.30718,118.54282
18.24300,-0.88504,-1.58635,118.50767
18.26500,-0.00425,-1.05005,118.50777
18.27700,0.43496,-0.81818,118.53751
18.29900,1.08146,-0.71946,118.41866
18.32100,1.60357,-0.78539,118.14974
18.33300,1.95960,-0.46993,117.92395
18.35500,2.84600,-0.18156,117.22459
18.36700,3.28832,-0.14464,116.95882
18.38900,4.18862,0.76203,116.46069
18.40100,4.69933,1.15928,116.30344
18.42800,5.17836,0.92280,115.77547
18.44000,5.39394,0.62694,115.49277
18.46200,5.94358,-0.11374,115.09241
18.47400,6.23515,-0.60828,115.14820
18.49600,6.79742,-1.40507,114.80740
18.50800,7.21280,-1.25919,114.54745
18.53000,7.84880,-1.38466,114.40918
18.54200,8.04591,-1.07411,114.16371
18.56400,8.94726,0.22997,113.25246
18.58600,9.80075,0.40227,111.89984
18.59800,10.18769,0.19584,111.35395
18.62000,10.67331,-0.93545,111.03195
18.63200,11.01629,-0.89876,110.86168
18.65400,11.71787,-0.58951,110.17095
18.66600,11.98732,-0.12504,109.55034
18.68800,12.78985,1.18169,107.83219
18.70028,13.34933,1.80216,106.86573
18.72200,13.63589,1.99229,105.78366
18.74400,14.16348,1.62536,104.72586
18.75600,14.48929,1.35713,104.30975
18.77800,14.88029,2.50627,102.98409
18.79000,15.27094,3.59313,102.08060
18.81200,15.88685,5.98242,100.23792
18.82400,16.06570,6.74432,99.46986
18.84600,16.49508,8.02504,97.85360
18.86800,16.85831,7.97981,96.80780
18.88000,16.96948,7.01665,96.63599
18.90200,16.85964,5.12562,96.48241
18.91400,17.07269,4.38456,96.32930
18.93600,17.68848,4.17579,95.56953
18.94800,17.87832,4.32136,95.17970
18.97000,18.14852,4.13745,94.65830
18.99200,18.36648,3.54161,94.09150
19.00400,18.46801,2.87506,93.84704
19.02600,18.83770,2.06344,93.26928
19.03800,19.17031,2.23052,92.68217
19.06000,19.67523,2.48399,91.70570
19.07200,20.01745,3.01053,91.16857
19.09400,20.34741,3.38517,90.47787
19.10600,20.36263,2.76905,90.29388
19.12800,20.43662,1.15691,90.13873
19.15000,20.67712,-0.03948,89.87311
19.16200,20.88613,-0.03331,89.51365
19.18400,21.25620,0.09145,88.64687
19.19600,21.34560,0.20799,88.28871
19.21800,21.42643,-0.06336,88.48132
19.23000,21.42980,-0.58140,88.70699
19.25200,21.28975,-1.57211,88.94666
19.27400,21.30694,-1.45626,89.13522
19.28600,21.25884,-1.22119,89.15017
19.30800,21.19405,-1.13013,89.27515
19.32000,21.19732,-0.89905,89.36279
19.34200,21.14410,-0.95400,89.72968
19.35400,21.10859,-1.32564,90.12902
19.37600,20.98559,-2.13222,90.79910
19.39800,20.90405,-2.02027,91.19811
19.41000,20.85049,-1.73457,91.44224
19.43200,20.76938,-1.37244,91.76868
19.44400,20.73501,-1.17231,92.04137
19.46600,20.43832,-0.94801,92.85118
19.47800,20.35952,-1.07277,93.37397
19.50000,20.15009,-0.71503,94.02613
19.51200,19.99800,-0.35611,94.37666
19.53400,19.75416,0.12521,95.14471
19.55600,19.23326,0.95402,96.00459
19.56800,19.01674,1.47961,95.12745
19.59000,18.51732,1.71661,93.81500
19.60200,18.17668,1.71779,93.05122
19.62400,17.54002,2.15197,91.33760
19.63600,17.34438,2.77672,90.20660
19.65800,17.00335,3.97917,88.09798
19.68000,16.78610,4.84435,86.08261
19.69200,16.67391,4.89031,85.06350
19.71400,16.53809,4.46594,83.19113
19.72600,16.45250,4.18800,82.08523
19.74800,16.40417,4.04269,79.77759
19.76000,16.42772,4.14961,78.44901
19.78200,16.35547,4.28355,76.10055
19.80400,16.21413,4.61698,73.68040
19.81600,16.09484,4.77440,72.73482
19.83800,15.83323,5.15333,71.23693
19.85000,15.68578,5.44217,70.40594
19.87200,15.65899,6.57247,68.83003
19.88400,15.52281,7.21687,68.33299
19.90600,15.14873,7.94659,67.75661
19.91800,14.90682,8.04280,67.43641
19.94000,14.39030,7.80475,66.85525
19.96200,13.91780,7.02378,66.12753
19.97400,13.77322,7.01588,65.95193
19.99600,13.55946,7.35341,65.69695
20.00800,13.43899,7.45484,65.69093
20.03000,13.20592,7.80746,65.88330
20.04200,13.07880,8.03085,65.94013
20.06400,12.94144,8.43640,65.96865
20.08600,12.81755,8.64743,66.11635
20.09800,12.83929,8.91809,66.21903
20.12000,12.91205,9.56623,66.31209
20.13200,12.86272,9.82677,66.39670
20.15400,12.86609,10.32631,66.76141
20.16600,12.80240,10.49254,66.94646
20.18800,12.60283,10.51013,67.22937
20.20000,12.51423,10.69669,67.35636
20.22200,12.34733,11.16908,67.61739
20.24400,12.05040,11.58941,67.86711
20.25600,11.97771,11.92484,67.98141
20.27800,11.93140,12.64309,68.24512
20.29000,11.89657,12.94987,68.44901
20.31200,11.70386,13.42885,68.73692
20.32400,11.59232,13.65661,68.93721
20.34600,11.38122,14.08006,69.12196
20.36800,11.24786,14.56402,69.38501
20.38000,11.09728,14.81294,69.54816
20.40200,10.85085,15.00366,69.77332
20.41400,10.73242,14.97325,69.93993
20.43100,10.61073,15.21828,70.17810
20.45300,10.52134,15.46822,70.55069
20.47500,10.41029,15.83723,70.80341
20.48700,10.35035,16.03161,70.94274
20.50900,10.19200,16.29194,71.27933
20.52100,10.11687,16.46242,71.51351
20.54300,9.89744,16.68757,71.82992
20.55500,9.72681,16.69944,72.03621
20.57700,9.48393,16.81001,72.40557
20.58900,9.34306,16.90988,72.63669
20.61100,9.06539,17.18260,73.00414
20.63300,8.87848,17.43350,73.39052
20.64500,8.74161,17.42319,73.59724
20.66700,8.49705,17.54405,73.91586
20.67900,8.40989,17.73741,74.11616
20.70100,8.20428,18.10690,74.40952
20.71300,8.14777,18.29318,74.60427
20.73500,8.10383,18.77148,74.92702
20.75700,7.84414,19.05206,75.32176
20.76900,7.67129,19.06239,75.50592
20.79100,7.43024,19.19805,75.82432
20.80300,7.29381,19.29554,75.98274
20.82500,7.01080,19.52783,76.33490
20.83700,6.83888,19.62748,76.44669
20.85900,6.62265,19.88682,76.59949
20.87100,6.44308,19.99350,76.69352
20.89300,6.04446,20.18274,76.93892
20.91500,5.68990,20.21988,77.20518
20.92700,5.53516,20.18453,77.35181
20.94900,5.04191,20.09067,77.62081
20.96100,4.80261,20.14669,77.73846
20.98300,4.37810,20.34033,77.89943
20.99500,4.14459,20.40003,77.99966
21.01700,3.71793,20.49838,78.16399
21.03900,3.32751,20.51249,78.30991
21.05100,3.03247,20.55339,78.34866
21.07300,2.36124,20.48116,78.53657
21.08500,2.16172,20.40219,78.65344
21.10700,1.80618,20.36032,78.77250
21.11900,1.63288,20.42481,78.81103
21.14100,1.20093,20.72688,78.85185
21.15300,0.97601,20.90310,78.83816
21.17500,0.58340,21.01298,78.96762
21.19700,0.10946,20.76187,78.95999
21.20900,-0.14205,20.61038,78.94033
21.23100,-0.63651,20.35670,78.93344
21.24300,-0.88045,20.33784,78.82311
21.26500,-1.44274,20.16225,78.77259
21.27700,-1.74422,19.99218,78.81380
21.29900,-2.24794,19.53965,78.81352
21.32100,-2.97153,19.27470,78.74014
21.33300,-3.29496,19.14354,78.88748
21.35500,-3.92518,18.65840,78.72929
21.36700,-4.21314,18.22200,78.70845
21.38900,-4.59562,17.73668,78.56624
21.40100,-4.77475,17.62723,78.49217
21.42300,-5.08747,17.34912,78.40973
21.43500,-5.27482,17.13004,78.44343
21.45700,-5.64783,16.49910,78.36820
21.47900,-6.06139,15.72343,78.33640
21.49100,-6.24510,15.18749,78.44878
21.51300,-6.42798,14.58892,78.73666
21.52500,-6.54820,14.31339,78.97609
21.54700,-6.70565,14.18315,79.61263
21.55900,-6.87920,13.98355,79.88406
21.58100,-7.27976,13.58535,80.44613
21.60300,-7.61641,12.85262,81.03398
21.61500,-7.77879,12.47328,81.32027
21.63700,-8.06312,11.89046,82.58863
21.64900,-8.20351,11.90484,83.34802
21.67100,-8.45550,12.11292,84.12109
21.68300,-8.58263,12.18952,84.48833
21.70500,-8.71565,12.09736,85.05744
21.72700,-8.90042,12.09241,85.69749
21.73900,-9.00015,11.99920,85.98378
21.76100,-9.14887,12.06444,87.36062
21.77300,-9.19822,12.86236,87.98911
21.79500,-9.23833,14.56566,89.07946
21.80700,-9.42709,14.83653,89.44872
21.82900,-9.74753,14.70084,89.94150
21.84100,-9.97628,14.26223,90.10316
21.86300,-8.66224,11.92049,89.82775
21.88500,-7.60602,10.85692,89.96396
21.89700,-7.16220,10.39644,90.39368
21.91900,-6.55761,9.72697,91.32351
21.93100,-6.27705,9.32182,91.50063
21.95300,-5.83049,8.61799,91.82550
21.96500,-5.66020,8.09768,92.32182
21.98700,-5.42958,7.18448,92.92454
22.00900,-5.25550,6.01578,93.96092
22.02100,-5.16455,5.42411,94.17056
22.04300,-5.03856,3.60026,94.63697
22.05500,-4.98305,1.96181,94.76893
22.07700,-5.05561,-1.91920,94.81187
22.08900,-4.87925,-1.91624,95.18337
22.11100,-4.63726,-1.91780,95.89660
22.13300,-4.51119,-1.92797,96.60080
22.14500,-4.47736,-1.92770,97.31449
22.16700,-4.42557,-1.90522,97.96097
22.17900,-4.35441,-1.91280,98.20734
22.20100,-4.15957,-1.87082,98.60974
22.21300,-4.01882,-1.86879,98.82954
