Time,Phi (degrees),Theta (degrees)
8.63300,-3.63133,-1.58068
8.64500,-3.61546,-1.62927
8.66700,-3.60291,-1.68944
8.67900,-3.60587,-1.67742
8.70100,-3.62063,-1.65669
8.71300,-3.60792,-1.70246
8.73500,-3.61063,-1.68516
8.75700,-3.60377,-1.72302
8.76900,-3.59417,-1.75816
8.79100,-3.59766,-1.79685
8.80300,-3.58859,-1.83254
8.82500,-3.57684,-1.85347
8.83700,-3.57694,-1.86826
8.85900,-3.60792,-1.75356
8.88100,-3.62323,-1.72989
8.89300,-3.60699,-1.77129
8.91500,-3.60888,-1.76177
8.92700,-3.61649,-1.74196
8.94900,-3.59928,-1.78401
8.96100,-3.60052,-1.78876
8.98300,-3.60786,-1.77691
8.99500,-3.60572,-1.78689
9.01700,-3.60760,-1.81106
9.03900,-3.60775,-1.82383
9.05100,-3.60359,-1.84210
9.07300,-3.60469,-1.85755
9.08500,-3.60063,-1.87069
9.10700,-3.59732,-1.88940
9.11900,-3.59411,-1.88892
9.14100,-3.59473,-1.91235
9.16300,-3.58454,-1.93340
9.17500,-3.58084,-1.94355
9.19700,-3.57725,-1.95713
9.20900,-3.57727,-1.96849
9.23100,-3.57470,-1.98679
9.24300,-3.57211,-1.99493
9.26500,-3.56150,-2.00686
9.28700,-3.56697,-2.01627
9.29900,-3.56816,-2.02796
9.32100,-3.57488,-2.03694
9.33300,-3.56774,-2.04704
9.35500,-3.56575,-2.07190
9.36700,-3.56383,-2.08194
9.38900,-3.56635,-2.09318
9.40100,-3.56585,-2.09824
9.42300,-3.56125,-2.11881
9.44500,-3.55430,-2.13573
9.45700,-3.55413,-2.13975
9.47900,-3.55121,-2.15415
9.49100,-3.55217,-2.16138
9.51300,-3.54540,-2.16588
9.52500,-3.54648,-2.17386
9.54700,-3.54394,-2.18982
9.56900,-3.54292,-2.19533
9.58100,-3.53800,-2.20196
9.60300,-3.53660,-2.22331
9.61500,-3.53665,-2.22778
9.63700,-3.53848,-2.24627
9.64900,-3.53711,-2.25104
9.67100,-3.53773,-2.27087
9.68300,-3.53705,-2.27842
9.70500,-3.53672,-2.29515
9.72700,-3.53733,-2.31101
9.73900,-3.53653,-2.31481
9.76100,-3.52950,-2.33016
9.77300,-3.52970,-2.33305
9.79500,-3.51744,-2.34440
9.80700,-3.52053,-2.35067
9.82900,-3.51627,-2.36178
9.85100,-3.51153,-2.37258
9.86300,-3.50891,-2.37754
9.88500,-3.50327,-2.38701
9.89700,-3.50434,-2.39241
9.91900,-3.49925,-2.40521
9.93100,-3.49472,-2.40838
9.95300,-3.49899,-2.42286
9.97500,-3.49498,-2.43555
9.98700,-3.49401,-2.44184
10.00900,-3.49647,-2.44630
10.02100,-3.49575,-2.45673
10.04300,-3.49576,-2.47125
10.05500,-3.49517,-2.48147
10.07700,-3.50180,-2.49532
10.08900,-3.50281,-2.50594
10.11100,-3.50731,-2.52538
10.13300,-3.50341,-2.52696
10.14500,-3.50107,-2.53383
10.16700,-3.50052,-2.54662
10.17900,-3.50198,-2.55780
10.20100,-3.50647,-2.56299
10.21300,-3.50650,-2.57068
10.23500,-3.51011,-2.58639
10.25700,-3.50204,-2.59762
10.26900,-3.50451,-2.60260
10.29100,-3.43708,-2.81285
10.30300,-3.43737,-2.80741
10.32500,-3.45326,-2.76280
10.33700,-3.45568,-2.73633
10.35900,-3.46308,-2.72208
10.38100,-3.46664,-2.67937
10.39300,-3.47582,-2.65052
10.42000,-3.47367,-2.66211
10.43200,-3.47102,-2.66880
10.44400,-3.46312,-2.67988
10.46600,-3.47471,-2.64529
10.47800,-3.47231,-2.65511
10.50000,-3.47533,-2.66842
10.52200,-3.45963,-2.71557
10.53400,-3.45682,-2.71785
10.55600,-3.45327,-2.72653
10.56800,-3.45365,-2.72868
10.59000,-3.45446,-2.72584
10.60200,-3.44951,-2.73248
10.62400,-3.44840,-2.72651
10.63600,-3.45091,-2.73624
10.65800,-3.38613,-2.74230
10.68000,-3.39214,-2.74755
10.69200,-3.38680,-2.75458
10.71400,-3.37820,-2.76521
10.72600,-3.40440,-2.79821
10.74800,-3.40994,-3.15108
10.76000,-3.37668,-3.43594
10.78200,-3.35060,-3.88664
10.80400,-3.40900,-4.08743
10.81600,-3.46985,-4.14462
10.83800,-3.53312,-4.32809
10.85000,-3.56929,-4.45584
10.87200,-3.58021,-4.80357
10.88400,-3.55011,-5.07707
10.90600,-3.57680,-5.46205
10.92800,-3.65300,-5.59405
10.94000,-3.76088,-5.54287
10.96200,-4.06723,-5.54283
10.97400,-4.22953,-5.71766
10.99600,-4.38516,-6.47522
11.00800,-4.70923,-6.51730
11.03000,-5.65461,-5.94707
11.04200,-5.82857,-5.54940
11.06400,-5.78423,-4.93729
11.08600,-5.60750,-4.12318
11.09800,-5.43305,-3.62723
11.12000,-5.21881,-3.19500
11.13200,-5.06345,-2.93729
11.15400,-4.56375,-2.47615
11.16600,-4.39990,-2.73024
11.18800,-4.16791,-3.04126
11.21000,-3.73338,-2.58669
11.22200,-3.52369,-2.40803
11.24400,-3.20330,-2.57589
11.25600,-2.96971,-2.55463
11.27800,-2.63660,-3.14901
11.29000,-2.57913,-4.07001
11.31200,-2.29613,-3.62921
11.32429,-2.03561,-2.90919
11.34600,-1.57833,-1.80784
11.36800,-1.21714,-0.58220
11.38000,-0.98246,0.32045
11.40200,-0.89463,0.76232
11.41400,-0.96946,0.77614
11.43600,-1.00672,2.12295
11.44800,-0.90353,2.85486
11.47000,-0.87705,2.84475
11.49200,-1.00380,1.47193
11.50400,-1.00914,1.15757
11.52600,-0.78689,1.00153
11.53800,-0.63853,1.18464
11.56000,-0.14366,2.30305
11.57200,0.18946,2.85388
11.59400,0.61655,2.75134
11.61600,0.98324,1.30216
11.62800,1.15513,0.02408
11.65000,1.57090,-1.39146
11.66200,1.94842,-1.21800
11.68400,2.74631,-0.30343
11.69600,3.11367,-0.06012
11.71800,3.64503,0.30007
11.73000,3.83924,0.15839
11.75200,4.00059,-0.32214
11.77400,4.34433,0.14389
11.78600,4.66201,1.08053
11.80800,5.27742,3.11743
11.82000,5.55455,3.86643
11.84200,5.90535,3.34413
11.85400,5.88468,1.90094
11.87600,5.67471,-1.52768
11.89800,5.95522,-2.32231
11.91000,6.31386,-1.77333
11.93200,6.89513,-0.38551
11.94400,7.10860,0.09668
11.96600,7.19328,0.18466
11.97829,7.20675,-0.30947
12.00000,7.08324,-0.76472
12.02200,7.01748,0.31408
12.03400,7.05593,1.57354
12.05600,7.06470,4.01214
12.06800,7.01358,4.95797
12.09000,6.70935,4.90445
12.10200,6.37323,4.01782
12.12400,5.62941,1.90177
12.13600,5.33185,1.56024
12.15800,5.17753,2.00468
12.18000,5.20810,2.90459
12.19200,5.22689,3.38722
12.21400,5.14567,3.15101
12.22600,5.07756,2.81257
12.24800,5.02530,2.06095
12.26000,5.10297,1.68718
12.28200,5.45459,2.11591
12.30400,5.14013,2.15331
12.31600,5.27003,1.98226
12.33800,5.32218,1.60181
12.35000,5.27681,1.44475
12.37200,5.15779,0.74668
12.38400,5.20898,0.89357
12.40600,5.37974,1.02473
12.42300,5.46526,0.93188
12.44500,5.48731,0.73830
12.45700,5.48289,0.21670
12.47900,5.37026,-0.93192
12.49100,5.35255,-1.13100
12.51300,5.41604,-0.82213
12.52500,5.49823,-0.30398
12.54700,5.83360,0.91458
12.55928,5.95075,1.43335
12.58100,5.87798,1.38808
12.60300,5.68569,0.80161
12.61500,5.68288,0.55707
12.63700,5.94446,0.90473
12.64900,6.15387,1.39672
12.67100,6.52006,2.61884
12.68300,6.77688,3.49265
12.70500,7.31047,5.09632
12.72700,7.85644,7.09614
12.73900,7.98318,7.31386
12.76100,7.99774,6.98089
12.77300,7.92793,6.47829
