Time,Phi (degrees),Theta (degrees),Yaw (degrees)
3.46200,5.22021,-9.51029,-106.42249
3.47400,5.16496,-9.73053,-106.24107
3.49600,5.04060,-10.19625,-106.03130
3.50800,5.16781,-10.04985,-105.92513
3.53000,5.50729,-9.10551,-105.63374
3.54200,5.63177,-8.76475,-105.60558
3.56400,5.84312,-8.71484,-105.37885
3.58600,5.78687,-9.92717,-105.09872
3.59800,5.57418,-11.40516,-104.81815
3.62000,5.47101,-12.46545,-104.36275
3.63200,5.56500,-12.56335,-104.16183
3.65400,5.92085,-11.36554,-103.93636
3.66600,6.09602,-10.71519,-103.81995
3.68800,6.16134,-10.37680,-103.79117
3.71000,6.14677,-9.98247,-103.57702
3.72200,6.02790,-10.20957,-103.53468
3.74400,5.85818,-11.02570,-103.44153
3.75600,6.14428,-10.47178,-103.32589
3.77800,6.87574,-6.77328,-103.28129
3.79000,7.17458,-5.26605,-103.43655
3.81200,7.22560,-4.34321,-103.77261
3.83400,6.98711,-5.69022,-103.93875
3.84600,6.70471,-7.92399,-103.74832
3.86800,6.29141,-10.96368,-103.51363
3.88000,6.41972,-11.06846,-103.38292
3.90200,6.89016,-9.94910,-103.31725
3.91400,7.08997,-9.41822,-103.42539
3.93600,7.40274,-8.45075,-103.74761
3.94800,7.52336,-8.04187,-103.81532
3.97000,7.67602,-7.88444,-103.85382
3.99200,7.75612,-8.31173,-103.96550
4.00400,7.85093,-7.96731,-104.15013
4.02600,7.95483,-7.70843,-104.20715
4.03800,7.94411,-7.78582,-104.18230
4.06000,7.74892,-8.13723,-104.08638
4.07200,7.71767,-8.13568,-104.07690
4.09400,7.74493,-8.92160,-103.95602
4.11600,7.51710,-9.53006,-104.08937
4.12800,7.39081,-9.65281,-104.23238
4.15000,7.44808,-9.24313,-104.47791
4.16200,7.40023,-9.11137,-104.45819
4.18400,7.13242,-9.07964,-104.27235
4.19600,7.03883,-8.86171,-104.19261
4.21800,6.95726,-8.73821,-104.20710
4.24000,6.91054,-9.49180,-104.29628
4.25200,6.86749,-10.09910,-104.38971
4.27400,6.81065,-11.13828,-104.55899
4.28600,6.83097,-11.13112,-104.60764
4.30800,6.75194,-10.93879,-104.49114
4.32000,6.63922,-10.91702,-104.40549
4.34200,6.46926,-10.15964,-104.47402
4.35400,6.44838,-10.01374,-104.58806
4.37600,6.47688,-10.33714,-104.88672
4.39800,6.51557,-10.66543,-105.09603
4.41500,6.53994,-10.88771,-105.18117
4.42700,6.52853,-11.33964,-105.19682
4.44900,6.51065,-11.78816,-105.27399
4.46100,6.46925,-12.02082,-105.29182
4.48300,6.17623,-12.69242,-105.01548
4.49500,5.94525,-13.11451,-104.96281
4.51700,5.96685,-12.96521,-104.94203
4.53900,6.31321,-12.45031,-105.03085
4.55100,6.49067,-12.44031,-104.97705
4.57300,6.75330,-12.37089,-105.11905
4.58500,6.81402,-12.66032,-105.27638
4.60700,6.88117,-13.18854,-105.68451
4.61900,6.94448,-13.62121,-105.83163
4.64100,7.22294,-13.79409,-106.16321
4.66300,7.63760,-13.38300,-106.45238
4.67500,7.77145,-13.14760,-106.62599
4.69700,7.89718,-12.89645,-106.99441
4.70900,7.94645,-12.71238,-107.27854
4.73100,8.09115,-12.39373,-107.81114
4.74300,8.14828,-12.05384,-108.08446
4.76500,8.41103,-10.96382,-108.55907
4.78700,8.73132,-9.01933,-109.10711
