Time,Phi (degrees),Theta (degrees),Yaw (degrees)
3.89200,170.18959,7.40624,-92.06002
3.91400,166.56956,9.05888,-90.53191
3.93600,163.17276,11.08322,-88.74112
3.94800,161.52853,12.15357,-87.67762
3.97000,159.17197,13.91624,-85.74233
3.98200,158.41539,14.80399,-84.81826
4.00400,158.36833,16.51359,-83.63950
4.02600,160.07869,18.55102,-83.32488
4.03800,162.22220,19.93551,-83.84554
4.06000,169.03432,22.89133,-86.78309
4.07200,174.75264,24.37820,-89.89897
4.09400,-170.98222,25.44969,-98.39491
4.10600,-161.16354,24.51817,-104.16757
4.12800,-140.56241,18.83318,-115.05939
4.14000,-128.26418,13.20284,-119.94407
4.16200,-105.38604,0.35477,-124.11035
4.18400,-84.17216,-8.88898,-123.63736
4.19600,-75.72386,-10.26974,-121.52528
4.21800,-60.80876,-6.10260,-110.84527
4.23000,-52.52835,0.66658,-102.40597
4.25200,-45.15363,26.00492,-78.18634
4.26400,-54.72826,29.12249,-54.08780
4.28600,-82.93687,16.72918,-5.80873
4.30800,-81.56116,-2.70587,-3.75874
4.32000,-85.36789,-13.68841,-20.39444
4.34200,-106.98645,-11.51433,-85.27641
4.35400,-109.81009,-6.37831,-113.56352
4.37600,-99.81136,-11.06267,-127.17113
4.38800,-87.83563,-14.41997,-134.85431
4.41000,-71.40703,-25.89131,-110.89927
4.42200,-62.95350,-23.57902,-93.57504
4.44400,-75.25968,-15.29998,-99.39275
4.46600,-81.13222,-20.24820,-123.06984
4.47800,-78.65083,-24.37450,-148.04784
4.50000,-68.05605,-28.11401,-157.88126
4.51200,-59.41019,-23.88819,-151.66197
4.53400,-46.95230,-5.92347,-135.38170
4.54600,-44.75447,5.70194,-133.75841
4.56800,-57.90249,22.52941,-81.95515
4.59000,-84.66481,16.12049,-38.34192
4.60200,-93.23057,15.70520,-27.83478
4.62400,-102.78355,12.26731,-31.53966
4.63600,-98.85420,5.81858,-36.22601
4.65800,-92.75322,-7.15038,-33.94217
4.67000,-96.82433,-11.92609,-32.73141
4.69200,-106.91093,-17.96842,-43.22008
4.71400,-117.50372,-18.94094,-66.10943
4.72600,-123.04124,-17.37148,-75.84712
4.74800,-134.78705,-11.40535,-80.15594
4.76000,-140.29950,-3.35321,-81.36246
4.78200,-146.43251,20.05822,-80.99973
4.79400,-142.85599,34.59665,-80.55076
4.81600,-112.07735,48.99609,-90.40437
4.82800,-104.24686,49.59923,-86.19962
4.85000,-102.12503,43.96648,-60.13807
4.87200,-103.90418,37.04245,-36.62076
4.88400,-105.38670,33.39748,-22.15375
4.90600,-110.86417,23.11545,10.15769
4.91800,-114.59869,13.46606,28.80437
4.94000,-116.15886,-9.28676,53.91026
4.95200,-113.03710,-19.32696,57.74747
4.97400,-106.27657,-27.01251,95.49833
4.99600,-109.18653,-29.72233,115.56349
5.00800,-115.06619,-28.61895,112.50906
5.03000,-130.53160,-22.04651,109.92051
5.04200,-137.87099,-13.09097,107.83354
5.06400,-146.52878,9.50684,106.14976
5.07600,-142.97414,21.42794,83.79422
5.10300,-117.76054,26.49150,33.93034
5.11500,-114.08125,27.06269,24.41369
5.13700,-110.99494,24.74460,18.87628
5.14900,-110.13483,23.80201,18.21325
5.17100,-108.03002,22.17756,18.23786
5.18300,-107.19189,20.51737,19.12638
5.20500,-108.32764,15.98945,21.96565
5.21700,-109.66116,14.33286,21.58103
5.23900,-109.76126,14.18717,14.78350
5.25100,-107.16548,15.08171,8.55497
5.27300,-98.62695,15.76897,-3.09235
5.29500,-90.20861,14.93732,-10.84895
5.30700,-86.57700,14.35053,-12.59778
5.32900,-80.92599,13.27470,-13.90778
5.34100,-77.82476,12.95281,-14.99787
5.36300,-71.38508,11.95988,-18.25583
5.38500,-65.00720,10.91077,-22.64747
5.39700,-61.96478,10.58143,-25.49316
5.41900,-57.50948,10.49459,-31.73613
5.43100,-56.09825,11.17450,-35.70821
5.45300,-55.25099,13.73900,-42.27923
5.46500,-56.48513,15.84837,-43.66265
5.48700,-63.65282,20.29136,-41.54659
5.49900,-68.29356,21.27116,-41.84373
5.52100,-72.26839,19.69313,-54.56544
5.53300,-70.47612,16.40233,-68.47887
5.55500,-63.94041,5.19969,-91.99212
5.57700,-58.09229,-1.95249,-97.14686
5.58900,-55.80608,-1.72658,-90.73305
5.61100,-53.70226,2.91166,-72.20208
5.62300,-52.56115,5.64156,-64.53546
5.64500,-50.43317,10.51692,-54.46030
5.66700,-49.86236,16.16428,-46.83913
5.67900,-51.12175,19.63738,-42.04382
5.70100,-56.16794,25.47646,-32.97370
5.71300,-59.54582,27.86552,-28.83948
5.73500,-66.22498,30.75582,-22.93514
5.74700,-69.71963,31.39914,-20.85308
5.76900,-75.52476,30.98992,-18.67983
5.78100,-78.24912,30.28275,-18.45858
5.80300,-82.49986,28.37320,-19.39863
5.82500,-85.42378,25.82536,-21.49063
5.83700,-86.16293,24.19290,-22.93556
5.85900,-86.70319,20.70000,-24.42224
5.87100,-87.13868,18.69401,-23.85482
5.89300,-88.51607,14.59667,-20.71442
5.90500,-89.49590,12.33754,-18.27273
5.92700,-91.42229,7.93024,-13.49477
5.93900,-92.48184,5.76491,-11.46394
5.96100,-94.76537,2.45538,-8.48195
5.98300,-97.73841,0.23653,-7.61710
5.99500,-99.77615,-0.16496,-8.16977
6.01700,-104.06843,0.53259,-10.81482
6.02900,-106.34569,1.60168,-11.99826
6.05100,-110.24599,4.08462,-12.90477
6.07300,-113.56699,6.15356,-11.64570
6.08500,-115.09081,6.53074,-9.32217
6.10700,-117.60110,5.25288,-3.84772
6.11900,-118.68827,3.56063,-0.44026
6.14100,-120.28149,-0.56748,3.33816
6.15300,-120.94109,-2.48477,3.44013
