Time,Phi (degrees),Theta (degrees)
6.02900,-72.65307,19.87780
6.05100,-77.10039,18.73746
6.07300,-82.36831,18.90684
6.08500,-85.65775,19.30288
6.10700,-92.35072,19.59591
6.11900,-96.06796,19.01241
6.14100,-102.18913,16.36166
6.15300,-104.84225,14.46876
6.17500,-108.69622,11.31132
6.18700,-110.54227,10.21649
6.20900,-113.89904,9.74056
6.23100,-117.34745,10.81336
6.24300,-119.32018,11.89938
6.26500,-123.24055,13.91946
6.27700,-125.56174,14.57081
6.29900,-130.01990,14.46687
6.31100,-132.33195,13.80257
6.33300,-136.11072,11.96311
6.34500,-137.79462,11.06354
6.36700,-140.36505,9.90055
6.38900,-142.37254,9.55074
6.40100,-143.17371,9.83276
6.42300,-144.06230,11.08381
6.43500,-144.24136,11.95755
6.45700,-143.88310,13.79324
6.46900,-143.25279,14.80626
6.49100,-141.29214,16.46494
6.51300,-138.12152,17.89642
6.52500,-136.36562,18.18972
6.54700,-131.92758,19.33977
6.55900,-128.98941,19.64690
6.58100,-123.12447,18.59552
6.59300,-119.79476,17.22104
6.61500,-113.37196,14.30459
6.63700,-107.06343,11.82516
6.64900,-103.92785,11.05006
6.67100,-99.36087,11.02013
6.68300,-97.61734,11.68591
6.70500,-95.75732,13.61392
6.71700,-95.01249,14.86431
6.73900,-93.21314,17.49048
6.75100,-91.35452,19.07180
6.77300,-85.12836,21.13356
6.79500,-76.72883,19.93348
6.80700,-72.55833,17.65345
6.82900,-67.52607,12.97528
6.84100,-65.66908,11.27893
6.86300,-62.45970,10.46899
6.87500,-60.62967,11.33805
6.89700,-57.65266,15.32476
6.91900,-55.80736,21.35383
6.93100,-55.46158,25.21095
6.95300,-55.93260,32.19042
6.96500,-56.60381,35.67258
6.98700,-58.60889,41.51292
6.99900,-60.00273,44.22227
7.02100,-62.34841,47.75694
7.03300,-63.13792,48.79813
7.05500,-63.88001,49.47433
7.07700,-64.75893,49.25457
7.08900,-65.57331,48.69352
7.10600,-67.25065,47.35993
7.12800,-69.72240,45.02329
7.14000,-70.88486,43.30994
7.16200,-72.42821,39.25705
7.18400,-73.51740,34.54337
7.19600,-73.96364,31.82158
7.21800,-74.70390,26.77751
7.23000,-75.33082,24.12128
7.25200,-77.38139,19.90569
7.26400,-78.97919,18.21101
7.28600,-82.53268,16.28710
7.29800,-84.71568,15.72052
7.32000,-89.03895,15.02406
7.34200,-93.64425,13.85082
7.35400,-96.11977,12.65812
