Time,Phi (degrees),Theta (degrees),Yaw (degrees)
3.68800,-130.81320,-14.13225,-74.75737
3.70000,-135.69052,-12.81683,-77.35690
3.72200,-145.39290,-4.14375,-84.81012
3.74400,-153.96378,8.27057,-90.50405
3.75600,-158.24016,14.43351,-91.73131
3.77800,-166.04324,20.69284,-90.52756
3.79000,-170.15884,20.79711,-88.81567
3.81200,-176.63205,16.77166,-85.67627
3.82400,-179.50284,13.84629,-84.38802
3.84600,176.02829,9.26095,-82.72517
3.85800,173.80345,7.68244,-82.02917
3.88000,169.92137,6.67242,-80.84054
3.89200,167.87146,6.98685,-80.11189
3.91400,164.24113,8.58004,-78.52880
3.93600,160.83380,10.53477,-76.66822
3.94800,159.18481,11.56406,-75.56828
3.97000,156.82164,13.25262,-73.57475
3.98200,156.06078,14.10556,-72.62174
4.00400,155.99812,15.77185,-71.38431
4.02600,157.67523,17.79983,-70.99206
4.03800,159.78558,19.20632,-71.45364
4.06000,166.50069,22.28153,-74.24847
4.07200,172.15134,23.89648,-77.28219
4.09400,-173.66856,25.32356,-85.70631
4.10600,-163.83859,24.63804,-91.52702
4.12800,-143.07553,19.41359,-102.72549
4.14000,-130.65303,13.98629,-107.87751
4.16200,-107.65487,1.30693,-112.58276
4.18400,-86.48536,-7.95821,-112.48122
4.19600,-78.08666,-9.42785,-110.42973
4.21800,-63.27983,-5.72192,-99.59534
4.23000,-55.02322,0.67083,-90.86831
4.25200,-47.67897,24.95027,-65.58376
4.26400,-56.99656,27.52997,-43.63949
4.28600,-84.83203,15.11215,0.18234
4.30800,-83.26176,-4.38674,0.08553
4.32000,-87.92196,-14.57114,-23.71251
4.34200,-108.99886,-10.43538,-88.40691
4.35400,-111.27602,-4.73115,-115.85440
4.37600,-99.41049,-8.16061,-129.25345
4.38800,-87.71135,-11.34599,-137.66907
4.41000,-73.76551,-23.39961,-114.85184
4.42200,-66.34074,-21.92401,-92.30231
4.44400,-66.27814,-17.64255,-93.22417
4.46600,-75.06697,-25.81894,-120.61010
4.47800,-73.72892,-30.06501,-133.88492
4.50000,-63.12690,-32.12198,-136.63956
4.51200,-54.35539,-26.51229,-128.51227
4.53400,-43.40408,-5.60804,-108.65047
4.54600,-43.29897,6.97706,-91.40044
4.56800,-55.86702,26.45138,-53.04368
4.59000,-86.90508,21.83295,-13.79139
4.60200,-96.34412,20.99022,-6.32095
4.62400,-105.34692,17.15042,-14.24570
4.63600,-100.86768,10.88148,-21.53107
4.65800,-94.99941,-2.80374,-24.39240
4.67000,-99.02054,-8.20005,-25.25732
4.69200,-108.48280,-14.63616,-39.11724
4.71400,-117.58121,-15.83717,-64.72198
4.72600,-122.27644,-14.59382,-75.63813
4.74800,-132.86441,-9.50808,-80.11420
4.76000,-138.12555,-2.07992,-81.71610
4.78200,-143.84447,20.34015,-82.62218
4.79400,-139.85960,34.38287,-83.10777
4.81600,-108.61063,47.81485,-93.93584
4.82800,-101.01076,48.24464,-89.56798
4.85000,-99.22873,42.98372,-63.12380
4.87200,-101.40205,36.66007,-40.16632
4.88400,-103.10481,33.41110,-26.27296
4.90600,-109.37151,24.02114,5.13121
4.91800,-113.66836,14.75420,23.60465
4.94000,-116.20983,-7.79742,49.10687
4.95200,-113.60188,-18.01982,52.79213
4.97400,-107.17970,-26.28659,90.32542
4.99600,-110.07864,-29.27622,110.33495
5.00800,-115.93884,-28.44312,113.14256
5.03000,-131.26836,-21.66378,110.66258
5.04200,-137.99532,-12.27062,103.07937
5.06400,-146.32738,10.29170,101.34611
5.07600,-142.55684,22.16220,78.76362
5.10300,-116.77559,27.17528,28.17468
5.11500,-113.01756,27.66133,18.82292
5.13700,-109.86805,25.14683,13.64926
5.14900,-108.97771,24.06016,13.20415
5.17100,-106.83150,22.21607,13.59363
5.18300,-105.97913,20.50883,14.68514
5.20500,-107.11903,15.90826,17.89089
5.21700,-108.47053,14.13206,17.62424
5.23900,-108.63964,13.61311,10.94048
5.25100,-106.04633,14.29798,4.82542
5.27300,-97.48131,14.72075,-6.43712
5.29500,-88.98668,13.82137,-13.72596
5.30700,-85.29691,13.27667,-15.26990
5.32900,-79.59300,12.35903,-16.26379
5.34100,-76.51546,12.12007,-17.20703
5.36300,-70.17180,11.27195,-20.20714
5.38500,-63.91447,10.34380,-24.32027
5.39700,-60.94518,10.05860,-27.00314
5.41900,-56.63139,10.01890,-32.99166
5.43100,-55.29245,10.68512,-36.84034
5.45300,-54.54721,13.19367,-43.25982
5.46500,-55.80040,15.29501,-44.59314
5.48700,-62.98243,19.78283,-42.53847
5.49900,-67.68015,20.77156,-42.81059
5.52100,-71.91705,19.11209,-55.49730
5.53300,-70.32957,15.77776,-69.37489
5.55500,-64.02823,4.60058,-93.35687
5.57700,-58.14392,-2.50705,-99.69215
5.58900,-55.70844,-2.26321,-93.92558
5.61100,-53.36387,2.41213,-76.70183
5.62300,-52.18066,5.15525,-69.64368
5.64500,-49.98180,10.01550,-60.84713
5.66700,-49.34658,15.65123,-54.19482
5.67900,-50.56859,19.11684,-50.12805
5.70100,-55.50602,24.94995,-42.54993
5.71300,-58.86434,27.29767,-39.11589
5.73500,-65.51215,30.10686,-34.41204
5.74700,-69.01256,30.68933,-32.88754
5.76900,-74.84885,30.17389,-31.63253
5.78100,-77.59569,29.38737,-31.73527
5.80300,-81.90031,27.31252,-33.18937
5.82500,-84.88617,24.59850,-35.77126
5.83700,-85.64796,22.88018,-37.43936
5.85900,-86.20049,19.25639,-39.18855
5.87100,-86.61588,17.19904,-38.86797
5.89300,-87.93124,13.05040,-36.12369
5.90500,-88.87874,10.78923,-33.99167
5.92700,-90.78959,6.42482,-29.78806
5.93900,-91.85566,4.28758,-28.13196
5.96100,-94.20513,1.02745,-26.05713
5.98300,-97.29442,-1.13788,-26.46029
5.99500,-99.40805,-1.52305,-27.66190
6.01700,-103.84934,-0.75628,-31.74644
6.02900,-106.19259,0.33801,-33.38665
6.05100,-110.16352,2.87149,-34.43005
6.07300,-113.49271,4.97881,-32.74317
6.08500,-114.98141,5.37961,-30.08585
6.10700,-117.37216,4.13990,-23.74221
6.11900,-118.38851,2.47449,-19.82113
6.14100,-119.86596,-1.61113,-15.12160
6.15300,-120.50491,-3.51033,-14.63120
6.17500,-121.83604,-5.54344,-18.23537
6.18700,-122.70522,-5.58091,-21.56229
6.20900,-124.57359,-3.75115,-30.43808
6.23100,-126.31229,-0.55223,-39.17505
6.24300,-127.11252,1.39827,-42.56490
6.26500,-128.29439,4.52591,-45.96337
6.27700,-128.81108,5.53437,-46.23831
6.29900,-129.62923,5.88099,-44.86829
6.31100,-129.94315,5.50050,-43.49235
6.33300,-130.22285,4.31107,-41.16496
6.34500,-130.16762,3.86052,-40.73772
6.36700,-129.90434,3.51893,-41.39650
6.38900,-129.26862,3.85941,-42.95058
6.40100,-128.70064,4.39362,-44.34171
6.42300,-127.08158,5.75040,-47.46183
6.43500,-125.94370,6.54318,-49.50183
6.45700,-123.29302,7.91101,-53.62080
6.46900,-121.49257,8.51998,-55.75364
6.49100,-117.41843,9.24044,-59.17128
6.51300,-112.62746,9.29750,-62.71962
6.52500,-110.25464,9.12267,-64.16692
6.54700,-104.81924,9.29746,-66.87896
6.55900,-101.47518,9.10785,-67.84603
6.58100,-94.92635,7.88067,-67.45375
6.59300,-91.33121,7.06731,-66.01972
6.61500,-84.41453,6.42977,-61.20629
6.63700,-77.96001,7.59160,-54.54224
6.64900,-75.04745,9.46712,-49.95173
6.67100,-71.69051,15.03012,-39.90144
6.68300,-71.29362,18.55757,-34.20646
6.70500,-72.63900,24.35067,-25.40692
6.71700,-73.62679,26.44683,-22.95851
6.73900,-73.76270,28.20878,-25.17180
6.75100,-72.22419,27.87353,-30.74862
6.77300,-66.52611,23.77401,-47.91302
6.79500,-60.76962,15.56465,-67.31758
6.80700,-58.57129,10.39439,-75.96217
6.82900,-56.27657,3.14861,-84.69609
6.84100,-55.35585,1.30868,-85.52043
6.86300,-53.22244,1.27726,-82.94324
6.87500,-51.87687,2.76676,-80.35213
6.89700,-49.63792,7.92060,-74.42692
6.91900,-48.47905,14.88117,-67.25182
6.93100,-48.53301,19.09169,-63.01402
6.95300,-49.85405,26.47273,-55.44657
6.96500,-51.02694,29.99207,-51.84274
6.98700,-53.97179,35.67736,-45.65470
6.99900,-55.93615,38.15955,-42.59624
7.02100,-59.55961,41.10592,-38.17208
7.03300,-61.15752,41.71677,-36.69571
7.05500,-63.35284,41.51323,-35.24472
7.07700,-65.44904,40.38088,-34.03195
7.08900,-66.74910,39.32222,-33.16998
7.10600,-68.88790,37.34930,-31.66408
7.12800,-71.76991,34.28353,-29.65065
7.14000,-73.21789,32.23672,-29.04881
7.16200,-75.53381,27.72325,-29.52178
7.18400,-77.65411,22.80833,-31.96562
7.19600,-78.82813,20.14322,-34.38198
7.21800,-81.18520,15.53111,-40.85988
7.23000,-82.73519,13.32516,-45.18922
7.25200,-86.25645,10.18962,-53.41264
7.26400,-88.40900,9.11234,-57.12455
7.28600,-92.50032,8.06158,-61.66644
7.29800,-94.67164,7.72209,-62.42266
7.32000,-98.43506,6.84426,-60.36508
7.34200,-101.93761,5.00211,-55.21655
7.35400,-103.62364,3.35037,-51.42282
7.37600,-106.17402,-0.38425,-44.66685
7.38800,-107.36401,-2.39905,-42.14594
7.41000,-109.70119,-5.51159,-40.23100
7.42200,-111.24448,-6.69063,-40.56921
7.44400,-114.75420,-7.81426,-43.23765
7.46600,-118.83643,-7.95343,-47.38205
7.47800,-121.22737,-7.63100,-49.94801
7.50000,-125.67190,-6.58884,-54.45550
