Tiempo,QuatW,QuatX,QuatY,QuatZ
3.9139999999999873,0.99,0.00,-0.02,0.13
3.9259999999999877,0.99,0.00,-0.02,0.13
3.947999999999979,0.99,0.00,-0.02,0.13
3.9700000000000273,0.99,0.00,-0.02,0.13
3.9820000000000277,0.99,0.00,-0.02,0.13
4.004000000000019,0.99,0.00,-0.02,0.13
4.0160000000000196,0.99,0.00,-0.02,0.13
4.038000000000011,0.99,0.00,-0.02,0.13
4.050000000000011,0.99,0.00,-0.02,0.13
4.072000000000003,0.99,0.00,-0.02,0.13
4.093999999999994,0.99,0.00,-0.02,0.13
4.1059999999999945,0.99,0.00,-0.02,0.13
4.127999999999986,0.99,0.00,-0.02,0.13
4.139999999999986,0.99,0.00,-0.02,0.13
4.161999999999978,0.99,0.00,-0.02,0.13
4.173999999999978,0.99,0.00,-0.02,0.13
4.196000000000026,0.99,0.00,-0.02,0.13
4.208000000000027,0.99,0.00,-0.02,0.13
4.230000000000018,0.99,0.00,-0.02,0.13
4.2520000000000095,0.99,0.00,-0.02,0.13
4.26400000000001,0.99,0.00,-0.02,0.13
4.286000000000001,0.99,0.00,-0.02,0.13
4.298000000000002,0.99,0.00,-0.02,0.13
4.319999999999993,0.99,0.00,-0.02,0.13
4.331999999999994,0.99,0.00,-0.02,0.13
4.353999999999985,0.99,0.00,-0.02,0.13
4.375999999999976,0.99,0.00,-0.02,0.13
4.387999999999977,0.99,0.00,-0.02,0.13
4.410000000000025,0.99,0.00,-0.02,0.13
4.4220000000000255,0.99,0.00,-0.02,0.13
4.444000000000017,0.99,0.00,-0.02,0.13
4.456000000000017,0.99,0.00,-0.02,0.13
4.478000000000009,0.99,0.00,-0.02,0.13
4.5,0.99,0.00,-0.02,0.13
4.5120000000000005,0.99,0.00,-0.02,0.13
4.533999999999992,0.99,0.00,-0.02,0.13
4.545999999999992,0.99,0.00,-0.02,0.13
4.572996999999987,0.99,0.00,-0.02,0.13
4.5849999999999795,0.99,0.00,-0.02,0.13
4.59699999999998,0.99,0.00,-0.02,0.13
4.619000000000028,0.99,0.00,-0.02,0.13
4.6410000000000196,0.99,0.00,-0.02,0.13
4.65300000000002,0.99,0.00,-0.02,0.13
4.675000000000011,0.99,0.00,-0.02,0.13
4.687000000000012,0.99,0.00,-0.02,0.13
4.709000000000003,0.99,0.00,-0.02,0.13
4.721000000000004,0.99,0.00,-0.02,0.13
4.742999999999995,0.99,0.00,-0.02,0.13
4.7549999999999955,0.99,0.00,-0.02,0.13
4.776999999999987,0.99,0.00,-0.02,0.13
4.798999999999978,0.99,0.00,-0.02,0.13
4.810999999999979,0.99,0.00,-0.02,0.13
4.833000000000027,0.99,0.00,-0.02,0.13
4.845000000000027,0.99,0.00,-0.02,0.13
4.867000000000019,0.99,0.00,-0.02,0.13
4.879000000000019,0.99,0.00,-0.02,0.13
4.9010000000000105,0.99,0.00,-0.02,0.13
4.923000000000002,0.99,0.00,-0.02,0.13
4.935000000000002,0.99,0.00,-0.02,0.13
4.956999999999994,0.99,0.00,-0.02,0.13
4.968999999999994,0.99,0.00,-0.02,0.13
4.9909999999999854,0.99,0.00,-0.02,0.13
5.002999999999986,0.99,0.00,-0.02,0.13
5.024999999999977,0.99,0.00,-0.02,0.13
5.0470000000000255,0.99,0.00,-0.02,0.13
5.059000000000026,0.99,0.00,-0.02,0.13
5.081000000000017,0.99,0.00,-0.02,0.13
5.093000000000018,0.99,0.00,-0.02,0.13
5.115000000000009,0.99,0.00,-0.02,0.13
5.1270000000000095,0.99,0.00,-0.02,0.13
5.149000000000001,0.99,0.00,-0.02,0.13
5.161000000000001,0.99,0.00,-0.02,0.13
5.182999999999993,0.99,0.00,-0.02,0.13
5.204999999999984,0.99,0.00,-0.02,0.13
5.2169999999999845,0.99,0.00,-0.02,0.13
5.238999999999976,0.99,0.00,-0.02,0.13
5.250999999999976,0.99,0.00,-0.02,0.13
5.273000000000025,0.99,0.00,-0.02,0.13
5.285000000000025,0.99,0.00,-0.02,0.13
5.307000000000016,0.99,0.00,-0.02,0.13
5.329000000000008,0.99,0.00,-0.02,0.13
5.341000000000008,0.99,0.00,-0.02,0.13
5.3629999999999995,0.99,0.00,-0.02,0.13
5.375,0.99,0.00,-0.02,0.13
5.396999999999991,0.99,0.00,-0.02,0.13
5.408999999999992,0.99,0.00,-0.02,0.13
5.430999999999983,0.99,0.00,-0.02,0.13
5.443285000000003,0.99,0.00,-0.02,0.13
5.466000000000008,0.99,0.00,-0.02,0.13
5.4879999999999995,0.99,0.00,-0.02,0.13
