Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.75100,-2.37190,21.01860,-63.18985
9.77300,-5.54740,20.46018,-62.51586
9.79500,-8.67476,19.60959,-61.34835
9.80700,-10.23806,18.99452,-60.52788
9.82900,-12.95935,18.07287,-59.32406
9.84100,-14.36586,17.75058,-58.84939
9.86300,-16.49362,17.15549,-58.14584
9.87500,-17.46202,16.89055,-57.81116
9.89700,-18.54355,16.14813,-57.59169
9.90900,-18.98371,15.54442,-57.53412
9.93100,-19.69306,14.46167,-57.52626
9.94300,-20.05231,13.87299,-57.54063
9.96500,-20.53826,13.22025,-57.60586
9.98700,-20.98934,12.88737,-57.68393
9.99900,-21.19273,12.87091,-57.72956
10.02100,-21.51752,13.05123,-57.76724
10.03300,-21.62640,13.27568,-57.77914
10.05500,-21.80093,13.71412,-57.76748
10.06700,-21.88394,13.89988,-57.75010
10.08900,-22.08520,14.15547,-57.70282
10.11100,-22.20893,14.37566,-57.64582
10.12300,-22.24622,14.44084,-57.60215
10.14500,-22.27128,14.49736,-57.56641
10.15700,-22.27261,14.49799,-57.55549
10.17900,-22.24729,14.43416,-57.56004
10.19100,-22.22988,14.33795,-57.56940
10.21800,-22.18193,14.04514,-57.60686
10.23000,-22.13162,13.87314,-57.64500
10.25200,-22.03496,13.40592,-57.74149
10.26400,-21.98676,13.11844,-57.76202
10.28600,-21.89939,12.54116,-57.88531
10.29800,-21.85921,12.22150,-57.92822
10.32000,-21.81178,11.70966,-58.00932
10.33200,-21.79269,11.48986,-58.06652
10.35400,-21.79718,11.14867,-58.04917
10.37600,-21.78799,10.86464,-58.04594
10.38800,-21.79622,10.71917,-58.03742
10.41000,-21.80393,10.46951,-58.01597
10.42200,-21.79956,10.35207,-58.00471
10.44400,-21.79402,10.17260,-57.97941
10.45600,-21.77821,10.08904,-57.97453
10.47800,-21.76803,9.97305,-57.94792
10.49029,-21.76359,9.92433,-57.92977
10.51200,-21.77278,9.85548,-57.88708
10.53400,-21.80743,9.74083,-57.84877
10.54600,-21.83549,9.68654,-57.81391
10.56800,-21.88924,9.60002,-57.75062
10.58000,-21.90261,9.55351,-57.72337
10.60200,-21.90161,9.47968,-57.70676
10.61400,-21.90865,9.46564,-57.68781
10.63600,-21.91448,9.40870,-57.65716
10.65800,-21.91574,9.34888,-57.60730
10.67000,-21.91893,9.32055,-57.57971
10.69200,-21.96646,9.27054,-57.53582
10.70400,-22.02893,9.28114,-57.50919
10.72600,-22.24681,9.33253,-57.43237
10.73800,-22.43126,9.35725,-57.36723
10.76000,-22.89189,9.34155,-57.15712
10.78200,-23.51800,9.22112,-56.82950
10.79400,-23.96800,9.05026,-56.57603
10.81600,-25.23493,8.71489,-55.79224
10.82800,-25.81520,8.38750,-55.34086
10.85000,-27.21325,7.45228,-54.53431
10.86200,-28.09563,6.39038,-54.16249
10.88400,-29.82323,3.88713,-53.78272
10.89600,-30.83731,2.36549,-53.75911
10.91800,-32.85656,-0.54512,-54.09814
10.94000,-34.55917,-3.14747,-54.89372
10.95200,-35.25065,-3.84670,-55.29577
10.97400,-35.76384,-4.11940,-56.05894
10.98600,-35.97350,-3.98533,-56.64429
11.00800,-35.91658,-3.36999,-58.03557
11.02000,-35.72507,-2.92349,-58.97449
11.04200,-35.07562,-1.86178,-60.99186
11.06400,-34.09743,-0.57264,-63.31842
11.07600,-33.40685,0.23171,-64.73782
11.09800,-31.95490,1.77778,-67.45692
11.11000,-31.06769,2.58616,-68.96923
11.13200,-29.20743,3.91008,-71.83188
11.14400,-28.13436,4.58177,-73.39947
11.16600,-26.20177,5.75377,-76.30041
11.18800,-24.30984,6.89674,-79.28494
