Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.27700,-18.33864,15.83729,-8.03282
9.29900,-16.42356,15.85503,-8.61593
9.31100,-15.08237,16.35178,-8.91136
9.33300,-12.31433,17.54622,-9.63583
9.34500,-10.90444,18.20907,-10.12036
9.36700,-8.67103,19.30937,-11.09126
9.37900,-7.56215,19.77238,-11.64051
9.40100,-5.65571,20.86684,-12.50582
9.42300,-3.87550,22.08617,-13.18310
9.43500,-2.82594,22.87222,-13.57169
9.45700,-0.87066,23.79801,-14.33835
9.46900,0.06900,24.14752,-14.68933
9.49100,1.66373,24.64740,-15.20149
9.50300,2.51430,24.90125,-15.37729
9.52500,4.09871,25.39909,-15.46202
9.54700,5.39728,25.81456,-15.65851
9.55900,6.03668,25.94517,-15.88364
9.58100,7.11789,25.97878,-16.53336
9.59300,7.60971,25.96675,-17.01216
9.61500,8.29639,25.86852,-18.00434
9.62700,8.54366,25.75386,-18.63395
9.64900,8.68930,25.28637,-19.88809
9.66100,8.63782,24.96228,-20.57166
9.68300,8.26392,24.30883,-21.85281
9.70500,7.56394,23.58577,-23.08190
9.71700,6.57373,23.64038,-23.54662
9.73900,3.21164,23.39096,-23.41726
9.75100,1.43511,22.92923,-23.18624
9.77300,-1.76079,22.41469,-22.47434
9.79500,-4.93459,21.63926,-21.23988
9.80700,-6.53416,21.07648,-20.35636
9.82900,-9.30591,20.23241,-19.09293
9.84100,-10.68401,19.93618,-18.63284
9.86300,-12.79078,19.46054,-17.95870
9.87500,-13.79273,19.21763,-17.60716
9.89700,-14.80207,18.43609,-17.37722
9.90900,-15.26768,17.83351,-17.35595
9.93100,-16.01919,16.75945,-17.40086
9.94300,-16.40236,16.16600,-17.44242
9.96500,-16.92059,15.50896,-17.45272
9.98700,-17.39850,15.16999,-17.47199
9.99900,-17.61384,15.15163,-17.48265
10.02100,-17.95905,15.33175,-17.47745
10.03300,-18.07574,15.55683,-17.48037
10.05500,-18.26494,15.99891,-17.47341
10.06700,-18.35639,16.18756,-17.45701
10.08900,-18.57724,16.44946,-17.39019
10.11100,-18.72027,16.67663,-17.32666
10.12300,-18.76852,16.74428,-17.30370
10.14500,-18.81416,16.80459,-17.28060
10.15700,-18.82655,16.80655,-17.27786
10.17900,-18.82137,16.74505,-17.28898
10.19100,-18.81554,16.64971,-17.34499
10.21800,-18.79466,16.35720,-17.51590
10.23000,-18.75616,16.18517,-17.53449
10.25200,-18.68299,15.72166,-17.53277
10.26400,-18.64854,15.43478,-17.53841
10.28600,-18.58671,14.85831,-17.54256
10.29800,-18.56126,14.53882,-17.52902
10.32000,-18.53981,14.02744,-17.48595
10.33200,-18.53380,13.80760,-17.47267
10.35400,-18.56210,13.46606,-17.43777
10.37600,-18.57455,13.18128,-17.42074
10.38800,-18.59455,13.03558,-17.40538
10.41000,-18.62414,12.78572,-17.37215
10.42200,-18.63138,12.66754,-17.35590
10.44400,-18.64674,12.48707,-17.32341
10.45600,-18.64122,12.40228,-17.31598
10.47800,-18.65058,12.28549,-17.28601
10.49029,-18.65670,12.23633,-17.26711
10.51200,-18.68454,12.16740,-17.22404
10.53400,-18.73875,12.05186,-17.18287
10.54600,-18.77776,11.99784,-17.14692
10.56800,-18.85166,11.91284,-17.08143
10.58000,-18.87608,11.86587,-17.05328
10.60200,-18.89267,11.78977,-17.03653
10.61400,-18.90909,11.77512,-17.01895
10.63600,-18.93233,11.71766,-16.98874
10.65800,-18.95207,11.65746,-16.93920
10.67000,-18.96511,11.62858,-16.91232
10.69200,-19.03069,11.57640,-16.87006
10.70400,-19.10236,11.58667,-16.84607
10.72600,-19.33739,11.63917,-16.77580
10.73800,-19.53191,11.66657,-16.71357
10.76000,-20.01514,11.66095,-16.50489
10.78200,-20.66863,11.55731,-16.17310
10.79400,-21.13785,11.39914,-15.91166
10.81600,-22.42430,11.10690,-15.11541
10.82800,-23.03358,10.80034,-14.64849
10.85000,-24.49057,9.89972,-13.79622
10.86200,-25.40711,8.85240,-13.37430
10.88400,-27.18601,6.36219,-12.87924
10.89600,-28.21820,4.83897,-12.78873
10.91800,-30.25163,1.90751,-12.99941
10.94000,-31.90672,-0.72254,-13.68297
10.95200,-32.57265,-1.43637,-14.05644
10.97400,-33.03898,-1.73835,-14.81260
10.98600,-33.21667,-1.62891,-15.40701
11.00800,-33.08936,-1.07558,-16.83227
11.02000,-32.85293,-0.67280,-17.79552
11.04200,-32.11137,0.29120,-19.87071
11.06400,-31.03224,1.46236,-22.27001
11.07600,-30.28263,2.19212,-23.73648
11.09800,-28.72167,3.59093,-26.54869
11.11000,-27.77621,4.31500,-28.11243
11.13200,-25.81159,5.47544,-31.06230
11.14400,-24.68442,6.05533,-32.67648
11.16600,-22.65769,7.05389,-35.66032
11.18800,-20.67754,8.01355,-38.72850
11.20000,-19.67122,8.54019,-40.45433
