Time,Phi (degrees),Theta (degrees)
8.71300,-22.79313,12.62630
8.73500,-23.33080,12.91638
8.74700,-23.68387,13.07030
8.76900,-24.48245,13.33008
8.78100,-25.01884,13.46846
8.80300,-26.17458,13.79126
8.81500,-26.90960,13.92351
8.83700,-28.45258,14.24838
8.85900,-30.29068,14.40944
8.87100,-31.38256,14.43867
8.89300,-33.58654,14.38740
8.90500,-34.82546,14.40524
8.92700,-37.40739,14.09527
8.93900,-38.84296,13.71305
8.96100,-41.42854,12.88551
8.97300,-42.29837,12.31049
8.99500,-42.97772,11.32397
9.01700,-43.11288,10.50003
9.02900,-42.83815,10.21125
9.05100,-42.03671,9.93008
9.06300,-41.31302,9.97087
9.08500,-39.55785,10.29973
9.09700,-38.39739,10.61057
9.11900,-35.94365,11.34651
9.14100,-33.27864,12.15472
9.15300,-31.77339,12.61801
9.17500,-28.93254,13.45680
9.18700,-27.40610,13.92123
9.20900,-24.67469,14.70176
9.22100,-23.23460,15.00294
9.24300,-20.78480,15.23526
9.25500,-19.54698,14.98580
9.27700,-17.67850,14.50142
9.29900,-15.79675,14.51223
9.31100,-14.47128,15.00343
9.33300,-11.84591,16.22185
9.34500,-10.54540,16.88220
9.36700,-8.53495,17.94190
9.37900,-7.55364,18.36742
9.40100,-5.86249,19.34204
9.42300,-4.30284,20.41062
9.43500,-3.40606,21.15214
9.45700,-1.73717,21.99036
9.46900,-0.94308,22.25468
9.49100,0.37946,22.62722
9.50300,1.11200,22.79992
9.52500,2.45852,23.22503
9.54700,3.53953,23.67146
9.55900,4.05416,23.85768
9.58100,4.91337,23.99679
9.59300,5.27246,24.04365
9.61500,5.68872,24.07936
9.62700,5.75494,24.06516
9.64900,5.52547,23.79602
9.66100,5.26852,23.56557
9.68300,4.51396,23.10862
9.70500,3.42712,22.61342
9.71700,2.08652,22.54837
9.73900,-1.90184,22.54663
9.75100,-3.64262,22.06601
9.77300,-6.84095,21.18077
9.79500,-10.03022,20.02944
9.80700,-11.63093,19.32049
