Tiempo,QuatW,QuatX,QuatY,QuatZ
0.0,0.04,-0.03,0.03,-1.00
0.021999999999934516,0.04,-0.03,0.03,-1.00
0.0340000000001055,0.04,-0.03,0.03,-1.00
0.05600000000004002,0.04,-0.03,0.03,-1.00
0.06799999999975626,0.04,-0.03,0.03,-1.00
0.09000000000014552,0.04,-0.03,0.03,-1.00
0.10199999999986176,0.04,-0.03,0.03,-1.00
0.12399999999979627,0.04,-0.03,0.03,-1.00
0.1459999999997308,0.04,-0.03,0.03,-1.00
0.15799999999990177,0.04,-0.03,0.03,-1.00
0.1799999999998363,0.04,-0.03,0.03,-1.00
0.19200000000000728,0.04,-0.03,0.03,-1.00
0.2139999999999418,0.04,-0.03,0.03,-1.00
0.22600000000011278,0.04,-0.03,0.03,-1.00
0.2480000000000473,0.04,-0.03,0.03,-1.00
0.25999999999976353,0.04,-0.03,0.03,-1.00
0.2820000000001528,0.04,-0.03,0.03,-1.00
0.3040000000000873,0.04,-0.03,0.03,-1.00
0.31599999999980355,0.04,-0.03,0.03,-1.00
0.33799999999973807,0.04,-0.03,0.03,-1.00
0.34999999999990905,0.04,-0.03,0.03,-1.00
0.37199999999984357,0.04,-0.03,0.03,-1.00
0.38400000000001455,0.04,-0.03,0.03,-1.00
0.4109979999998359,0.04,-0.03,0.03,-1.00
0.42299999999977445,0.04,-0.03,0.03,-1.00
0.44499999999970896,0.04,-0.03,0.03,-1.00
0.45699999999987995,0.04,-0.03,0.03,-1.00
0.47899999999981446,0.04,-0.03,0.03,-1.00
0.49099999999998545,0.04,-0.03,0.03,-1.00
0.51299999999992,0.04,-0.03,0.03,-1.00
0.525000000000091,0.04,-0.03,0.03,-1.00
0.5470000000000255,0.04,-0.03,0.03,-1.00
0.56899999999996,0.04,-0.03,0.03,-1.00
0.581000000000131,0.04,-0.03,0.03,-1.00
0.6030000000000655,0.04,-0.03,0.03,-1.00
0.6149999999997817,0.04,-0.03,0.03,-1.00
0.6369999999997162,0.04,-0.03,0.03,-1.00
0.6489999999998872,0.04,-0.03,0.03,-1.00
0.6709999999998217,0.04,-0.03,0.03,-1.00
0.6929999999997563,0.04,-0.03,0.03,-1.00
0.7049999999999272,0.04,-0.03,0.03,-1.00
0.7269999999998618,0.04,-0.03,0.03,-1.00
0.7390000000000327,0.04,-0.03,0.03,-1.00
0.7609999999999673,0.04,-0.03,0.03,-1.00
0.7730000000001382,0.04,-0.03,0.03,-1.00
0.7950000000000728,0.04,-0.03,0.03,-1.00
0.806999999999789,0.04,-0.03,0.03,-1.00
0.8289999999997235,0.04,-0.03,0.03,-1.00
0.8510000000001128,0.04,-0.03,0.03,-1.00
0.862999999999829,0.04,-0.03,0.03,-1.00
0.8849999999997635,0.04,-0.03,0.03,-1.00
0.8969999999999345,0.04,-0.03,0.03,-1.00
0.918999999999869,0.04,-0.03,0.03,-1.00
0.93100000000004,0.04,-0.03,0.03,-1.00
0.9529999999999745,0.04,-0.03,0.03,-1.00
