Time,Phi (degrees),Theta (degrees),Yaw (degrees)
4.38800,-25.65153,53.76746,11.49313
4.41000,-26.49274,52.86232,12.76089
4.42200,-27.10584,52.42523,13.46430
4.44400,-28.53603,51.41225,14.89605
4.46600,-29.71735,50.13222,16.14985
4.47800,-30.26056,49.41346,16.65685
4.50000,-31.29253,48.25087,17.48289
4.51200,-31.92497,47.64904,17.96665
4.53400,-32.99942,46.48905,18.80542
4.54600,-33.43229,45.86389,19.19337
4.56800,-33.88297,44.46748,19.73602
4.59000,-34.28819,43.06077,20.26335
4.60200,-34.59460,42.40604,20.53220
4.62400,-35.37489,41.31464,21.13347
4.63600,-35.65530,40.67807,21.41290
4.65800,-36.01462,39.47200,21.85559
4.67000,-36.16468,38.85232,22.03660
4.69200,-36.31824,37.63125,22.25849
4.71400,-36.40505,36.33617,22.43293
4.72600,-36.45288,35.70282,22.49157
4.74800,-36.26155,34.53646,22.38228
4.76000,-36.04032,33.90021,22.25815
4.78200,-35.50534,32.81934,21.86109
4.79400,-35.22368,32.23283,21.61967
4.81600,-34.74388,31.00052,21.21280
4.82800,-34.39856,30.25220,20.99257
4.85000,-33.45509,28.83611,20.43394
4.87200,-32.58161,27.47004,19.89677
4.88400,-32.12547,26.71791,19.41135
4.90600,-31.26859,25.57541,18.41852
4.91800,-30.67027,24.75027,17.68471
4.94000,-29.61684,23.51692,16.64765
4.95200,-29.04869,22.84046,16.09243
4.97400,-27.94128,21.64040,15.12064
4.99600,-26.73355,20.19906,14.25820
5.00800,-26.05713,19.27871,13.74087
5.03000,-24.98516,17.53513,12.74299
5.04200,-24.41440,16.51798,12.14588
5.06400,-23.36911,14.69265,11.57336
5.07600,-22.75571,13.71713,11.34301
5.09800,-21.55972,12.37513,11.01881
5.11000,-20.86071,11.58721,10.83989
5.13200,-19.63550,10.36602,10.54883
5.15400,-18.49478,9.24363,10.15389
5.16600,-17.81138,8.72157,9.94169
5.18800,-16.43805,7.82851,9.37743
5.20000,-15.62903,7.21544,8.99440
5.22200,-14.15281,5.79875,7.95907
5.23400,-13.41344,4.92586,7.31191
5.25600,-12.19355,3.35722,5.93646
5.27800,-11.29058,1.67174,4.42032
5.29000,-10.79234,0.42460,3.75338
5.31200,-10.02108,-1.72491,2.79313
5.32400,-9.68092,-2.84053,2.26385
5.34600,-8.91663,-4.15559,1.60103
5.35800,-8.55182,-4.63481,1.13180
5.38000,-7.86394,-5.59451,0.29779
5.40200,-7.11660,-6.90810,-0.23119
5.41400,-6.77890,-7.61642,-0.49111
5.43600,-6.16296,-8.60394,-0.98594
5.44800,-5.81362,-9.16810,-1.32462
5.47000,-5.13420,-10.46259,-1.93340
5.48200,-4.72575,-11.13157,-2.12321
5.50400,-4.05407,-11.97489,-2.47485
5.51600,-3.75235,-12.43942,-2.75795
5.53800,-3.30887,-12.91419,-3.50154
5.56000,-2.67477,-13.74781,-4.22083
5.57200,-2.28806,-14.36946,-4.62480
5.59400,-1.55424,-15.37879,-5.55259
5.60600,-1.10933,-15.78036,-5.98082
5.62800,-0.10595,-16.05889,-6.28910
5.64000,0.37530,-16.13360,-6.45080
5.66200,0.96361,-16.24788,-6.83764
5.68400,1.41355,-16.45281,-7.29460
5.69600,1.53728,-16.69816,-7.58241
5.71800,1.73045,-17.01961,-8.13369
5.73000,1.76911,-17.06302,-8.43528
5.75200,1.71800,-17.10126,-9.09605
5.76400,1.64562,-17.32623,-9.47306
5.78600,1.59152,-17.87775,-10.05257
5.81300,1.50867,-18.38320,-10.77245
5.82500,1.49550,-18.50790,-11.11942
5.83700,1.45991,-18.66976,-11.46816
5.85900,1.49466,-18.95468,-12.05183
5.87100,1.48553,-19.13053,-12.39211
5.89300,1.53051,-19.52705,-12.85728
5.90500,1.49442,-19.62928,-13.15675
5.92700,1.43699,-19.70400,-13.70655
5.94900,1.38984,-19.80180,-14.36322
5.96100,1.42864,-19.94179,-14.73736
5.98300,1.36948,-20.24916,-15.48703
5.99500,1.28924,-20.40746,-15.89675
6.01700,1.14147,-20.55128,-16.58555
6.02900,0.98281,-20.65549,-16.98467
6.05100,0.63480,-20.77946,-17.78654
6.06300,0.45426,-20.96307,-18.23664
6.08500,0.00652,-21.47911,-19.11411
6.10700,-0.52393,-21.92173,-20.11982
6.11900,-0.87512,-22.06422,-20.72239
6.14100,-1.49567,-22.36418,-21.75413
6.15300,-1.96276,-22.53488,-22.45837
6.17500,-2.79151,-22.87374,-23.77692
6.18700,-3.21925,-23.09349,-24.51641
6.20900,-3.84693,-23.28914,-25.90481
6.23100,-4.29446,-23.64914,-27.14110
6.24300,-4.59646,-23.78915,-27.87379
6.26500,-5.33873,-23.87317,-29.30738
6.27700,-5.80216,-23.84374,-30.07023
6.29900,-6.55638,-23.80794,-31.43456
6.31100,-6.88041,-23.76995,-32.18316
6.33300,-7.36944,-23.71178,-33.43740
6.35500,-7.94325,-23.63262,-34.75290
6.36700,-8.28355,-23.54903,-35.49426
6.38900,-8.86855,-23.33426,-36.79476
6.40100,-9.23577,-23.26025,-37.48984
6.42300,-9.98028,-23.01851,-38.77470
6.43500,-10.40605,-22.91200,-39.44772
6.45700,-11.24871,-22.63571,-40.86362
6.46900,-11.68663,-22.45548,-41.67458
6.49100,-12.49034,-21.93727,-43.04417
6.51300,-13.50078,-21.20475,-44.51020
6.52500,-14.08456,-20.88643,-45.24800
6.54700,-15.00932,-20.40288,-46.63888
6.55900,-15.46189,-20.07164,-47.38678
6.58100,-16.16531,-19.11913,-48.77427
6.59300,-16.46814,-18.53048,-49.35749
6.61500,-17.04228,-17.47827,-50.44450
6.63700,-17.77322,-16.59104,-51.34491
6.64900,-18.07662,-16.08319,-51.83031
6.67100,-18.54575,-15.37649,-52.83990
6.68300,-18.69037,-14.93699,-53.36940
6.70500,-18.90709,-14.23134,-54.20260
6.71700,-19.12457,-13.88941,-54.61643
6.73900,-19.68787,-13.25803,-55.33686
6.76100,-20.41932,-12.61761,-56.08475
6.77300,-20.71041,-12.21403,-56.49982
6.79500,-21.05918,-11.44051,-57.23688
6.80700,-21.21926,-10.91856,-57.64988
6.82900,-21.48500,-9.94621,-58.25574
6.84100,-21.64608,-9.38410,-58.47758
6.86300,-21.92880,-8.25179,-58.81789
6.87500,-22.10182,-7.61969,-58.97892
6.89700,-22.30718,-6.28445,-59.32475
6.91900,-22.51641,-4.93162,-59.66806
6.93100,-22.63995,-4.26603,-59.85593
6.95300,-22.81849,-3.13009,-60.23278
6.96500,-22.79460,-2.45284,-60.36079
6.98700,-22.72501,-1.05651,-60.43345
6.99900,-22.81544,-0.32526,-60.53139
7.02100,-22.88677,0.98053,-60.69206
7.04300,-22.94947,2.17469,-60.82494
7.05500,-22.96768,2.86513,-61.01601
7.07700,-22.96606,3.92171,-61.57364
7.08900,-23.04268,4.61644,-61.74505
7.11100,-23.12549,6.23355,-61.79736
7.12300,-23.21619,7.06835,-61.75184
7.14500,-23.43085,8.35899,-61.78075
7.15700,-23.62683,9.03980,-61.91430
7.17900,-24.09737,10.20167,-62.33906
7.20100,-24.68425,11.34727,-62.68758
7.21300,-24.98995,11.99637,-62.79730
7.23500,-25.49647,13.48305,-62.63379
7.24700,-25.75482,14.32802,-62.42463
7.26900,-26.19639,16.11183,-62.51692
7.28100,-26.44028,16.91695,-62.67191
7.30300,-26.94715,18.45323,-62.43073
7.32500,-27.35384,19.54096,-62.32586
7.33700,-27.29576,20.09248,-62.37297
7.35900,-27.17734,21.31785,-62.18969
7.37100,-26.96975,21.83921,-62.23719
7.39300,-26.39225,22.58438,-62.44112
7.40500,-25.95686,22.89692,-62.65340
7.42700,-25.20097,23.57814,-63.05286
7.44900,-24.26721,24.32433,-63.46557
7.46100,-23.74006,24.71360,-63.64971
7.48300,-22.65992,25.39408,-63.99932
7.49500,-22.01506,25.76479,-64.29665
7.51700,-20.85482,26.38015,-64.81210
7.52900,-20.25896,26.69830,-65.06530
7.55100,-19.11997,27.06593,-65.51494
7.56300,-18.49891,27.06098,-65.75485
7.58500,-17.04462,27.02446,-66.46957
7.60700,-15.46138,27.15481,-66.92540
7.61900,-14.54793,27.28234,-67.20645
7.64100,-12.96411,27.53350,-67.36937
7.65300,-12.08830,27.66721,-67.51213
7.67500,-10.33741,27.72910,-67.68971
7.68700,-9.40948,27.79857,-67.75849
7.70900,-7.67877,28.32254,-67.74979
7.73100,-6.18166,29.07148,-67.97511
7.74300,-5.22417,29.33586,-68.26910
7.76500,-3.49734,29.90689,-68.49811
7.77700,-2.62051,30.50725,-68.67072
7.79900,-1.18861,31.33332,-68.86630
7.81600,-0.15772,31.91363,-69.18491
7.82800,0.54068,32.15611,-69.38371
7.85000,2.01889,32.58947,-69.87689
7.87200,3.66582,33.13008,-70.35169
7.88400,4.54790,33.51733,-70.62702
7.90600,6.20956,34.39775,-71.12003
7.91800,7.08776,35.13869,-71.42043
7.94000,8.64537,36.14605,-71.90984
7.95200,9.59698,36.87517,-72.11749
7.97400,11.14439,37.48006,-72.63049
7.99600,12.68310,37.86428,-72.87569
8.00800,13.47366,38.07525,-73.05463
8.03000,14.94578,38.29548,-73.37511
8.04200,15.65022,38.29486,-73.48906
8.06400,16.97062,38.39105,-73.59346
8.07600,17.59877,38.42887,-73.60628
8.09800,18.55669,38.35328,-73.59466
8.11000,19.02638,38.30217,-73.46456
8.13200,19.85381,38.27372,-73.52873
8.15400,20.61724,38.15170,-73.26455
8.16600,21.02735,38.17083,-73.25690
8.18800,21.81182,37.94601,-72.88566
8.20000,22.15647,37.86512,-72.64622
8.22200,22.73186,38.03846,-72.26460
8.23400,23.01363,38.18999,-72.12505
8.25600,23.53192,38.28155,-71.57924
8.27800,24.08007,38.24781,-70.87501
8.29000,24.40971,38.37042,-70.64841
8.31200,25.11152,38.72704,-70.35781
8.32400,25.50049,38.87854,-70.16975
8.34600,26.12191,39.08993,-69.76241
8.35800,26.35201,39.14478,-69.45594
8.38000,26.63530,39.29581,-68.65011
8.39200,26.72729,39.47153,-68.23589
8.41400,26.76044,39.61963,-67.26221
8.43600,26.75426,39.68646,-66.25056
