Time,Phi (degrees),Theta (degrees),Yaw (degrees)
4.45400,69.26424,-17.33537,37.96955
4.46600,69.36930,-17.28435,38.04226
4.48800,69.67352,-17.28764,38.49629
4.50000,69.84339,-17.27949,38.75403
4.52200,70.14272,-17.30238,39.24764
4.53400,70.26058,-17.25788,39.39549
4.55600,70.43934,-17.22303,39.70384
4.57800,70.63252,-17.10280,40.01702
4.59000,70.75095,-17.03467,40.15728
4.61200,71.01560,-16.97151,40.61369
4.62400,71.18668,-16.93252,40.86502
4.64600,71.49094,-16.78973,41.54884
4.65800,71.62108,-16.75390,42.03890
4.68000,71.91200,-16.64347,43.01745
4.70200,72.28693,-16.45697,44.05739
4.71400,72.52657,-16.28437,44.57309
4.73600,73.02371,-16.06048,45.79134
4.75300,73.34977,-15.94253,46.97052
4.76500,73.59971,-15.83106,47.84265
4.78700,74.00607,-15.54774,49.30062
4.79900,74.21136,-15.31226,50.00986
4.82100,74.51119,-14.94414,51.32137
4.84300,74.78090,-14.48064,52.21528
4.85500,74.97533,-14.30160,52.90816
4.87700,75.21973,-14.15902,54.60185
4.88900,75.37959,-14.11615,55.57418
4.91100,75.75384,-13.70262,56.58475
4.92300,75.98999,-13.53743,57.13454
4.94500,76.25857,-13.55890,58.79986
4.96700,76.42921,-13.79717,60.95900
4.97900,76.62051,-13.83018,62.01783
5.00100,77.09588,-13.73945,63.97907
5.01300,77.38116,-13.63754,65.02223
5.03500,77.78843,-13.21899,66.26842
5.04700,77.91447,-13.07806,67.17172
5.06900,78.13779,-12.94365,69.12257
5.08100,78.30745,-12.85101,70.12035
5.10300,78.74028,-12.48473,71.53159
5.12500,79.00615,-12.13149,73.05049
5.13700,79.09554,-11.91220,73.86768
5.15900,79.25280,-11.63781,75.36211
5.17100,79.28555,-11.45763,76.07812
5.19300,79.24453,-11.09714,76.76235
5.20500,79.18157,-10.87440,76.74947
5.22700,79.07109,-10.55912,76.57668
5.24900,79.33857,-10.17945,76.79050
5.26100,79.46061,-9.94416,77.28970
5.28300,79.60820,-9.75049,79.00509
5.29500,79.61420,-9.63068,79.99661
5.31700,79.78727,-9.19992,81.60712
5.32900,79.83911,-8.96675,82.51363
5.35100,80.06850,-8.54462,83.67250
5.36300,80.14713,-8.39780,84.53867
5.38500,80.37978,-7.96502,86.00671
5.40700,80.59783,-7.54152,87.78799
5.41900,80.70116,-7.29715,88.62170
5.44100,80.81872,-6.91343,90.47717
5.45300,80.84501,-6.72509,91.58111
5.47500,80.91311,-6.39445,93.57076
5.48700,80.98180,-6.19214,94.62887
5.50900,81.06734,-5.85132,95.99625
5.53100,81.20912,-5.62578,97.53368
5.54300,81.23820,-5.47737,98.47642
5.56500,81.37881,-5.16541,100.01117
5.57700,81.39780,-5.00395,100.96431
5.59900,81.51395,-4.78024,102.48801
5.61100,81.54948,-4.65599,103.44830
5.63300,81.62051,-4.30886,104.92706
5.65500,81.72435,-3.92921,106.15497
5.66700,81.78989,-3.73636,106.80978
5.68900,81.75671,-3.48941,108.02588
5.70100,81.83360,-3.28015,108.33733
5.72300,82.10368,-2.76455,108.21233
5.73500,82.22083,-2.57930,108.50186
5.75700,82.26959,-2.34337,109.54173
5.76900,82.32320,-2.21845,110.24931
5.79100,82.46790,-1.97562,111.93833
5.81300,82.50437,-1.77698,113.63608
5.82500,82.59442,-1.59699,114.32676
5.84700,82.70901,-1.33610,115.74035
5.85900,82.76898,-1.19210,116.54057
5.88100,82.90407,-0.94683,118.04596
5.89300,82.94292,-0.88093,118.94470
5.91500,83.06390,-0.62118,120.41068
5.93700,83.20930,-0.23963,121.54095
5.94900,83.30997,-0.06268,122.11846
5.97100,83.37678,0.13932,123.50670
5.98300,83.39958,0.26070,124.33988
6.00500,83.42458,0.54917,125.94625
6.01700,83.46622,0.73784,126.76013
6.03900,83.55174,1.07021,128.19191
6.06100,83.62890,1.42364,129.48346
6.07300,83.69423,1.57324,130.19464
6.09500,83.85135,1.85535,131.57298
6.10700,83.89895,1.96042,132.39070
6.12900,84.04177,2.33311,133.66696
