Time,Phi (degrees),Theta (degrees),Yaw (degrees)
2.79600,61.86652,-2.64054,117.33372
2.80800,62.65590,-2.71540,116.80550
2.83000,64.13901,-3.16305,115.99464
2.84200,64.81146,-3.46238,115.60763
2.86400,66.06229,-4.02873,115.00880
2.87600,66.77679,-4.26676,114.78349
2.89800,68.08761,-4.71771,114.83371
2.91000,68.73841,-5.00394,114.77091
2.93200,69.89997,-5.52905,114.58663
2.95400,70.96922,-6.03454,114.45628
2.96600,71.48054,-6.19804,114.16484
2.98800,72.40936,-6.53892,113.36559
3.00000,72.94022,-6.68501,112.66660
3.02200,73.87383,-7.00434,111.10958
3.03400,74.40960,-7.07177,110.30240
3.05600,75.11559,-7.29122,109.06992
3.07800,75.83098,-7.57345,107.85186
3.09000,76.15444,-7.64947,107.23030
3.11200,76.74407,-7.72854,106.12119
3.12400,76.98009,-7.73832,105.48810
3.14600,77.25679,-7.55764,104.34782
3.15800,77.38517,-7.46043,103.68301
3.18000,77.59925,-7.58712,102.55063
3.20200,77.86371,-7.82523,101.13029
3.21400,78.01004,-7.98511,100.45952
3.23600,78.34766,-8.24347,99.22573
3.24800,78.50377,-8.38768,98.61612
3.27000,78.78884,-8.50155,97.35799
3.28200,78.90525,-8.59262,96.62077
3.30400,78.95907,-8.74696,94.91660
3.31600,78.98083,-8.91507,93.98727
3.33800,79.08818,-9.17814,92.56970
3.36000,79.23347,-9.45931,91.17290
3.37200,79.27578,-9.61131,90.43083
3.39400,79.25214,-10.00845,89.32465
3.40600,79.20811,-10.17259,88.66084
3.42800,79.27407,-10.38525,86.98126
3.44000,79.32265,-10.53344,86.13440
3.46200,79.34895,-10.93536,84.95094
3.48400,79.32145,-11.37979,83.68114
3.49600,79.34658,-11.59183,83.09061
3.51800,79.46586,-11.98726,82.16380
3.53000,79.51506,-12.14072,81.63962
3.55200,79.49237,-12.26649,80.45489
3.56400,79.47264,-12.51291,79.78722
3.58600,79.49995,-12.91606,78.72456
3.60800,79.54547,-13.16874,77.55233
3.62000,79.50851,-13.24555,76.97575
3.64200,79.38122,-13.35026,75.82571
3.65400,79.28505,-13.48481,75.28656
3.67600,79.06718,-13.61548,74.23127
3.68800,78.96620,-13.74517,73.46886
3.71000,78.78733,-14.04658,72.17320
3.72200,78.74485,-14.14117,71.58355
3.74400,78.74476,-14.25517,70.73653
3.76600,78.76588,-14.18906,69.42822
3.77800,78.73346,-14.25175,68.73113
3.80000,78.51167,-14.51697,67.50054
3.81200,78.37244,-14.69113,66.90594
3.83400,78.10745,-14.98123,65.63898
3.84600,78.01850,-15.17076,64.82508
3.86800,77.77653,-15.58636,63.53278
3.89000,77.42378,-16.03953,62.53998
3.90200,77.18880,-16.25559,61.84620
3.92400,76.80081,-16.59819,60.47879
3.93600,76.59512,-16.79122,59.76508
3.95800,76.26942,-17.07903,58.60808
3.97000,76.07397,-17.14255,57.79946
3.99200,75.79108,-17.14888,56.13269
4.01400,75.59455,-17.15080,54.78990
4.02600,75.42003,-17.21086,53.94687
4.04800,74.94711,-17.50027,52.79096
4.06000,74.71250,-17.62605,52.21817
4.08200,74.42696,-17.78148,51.22689
4.09400,74.30485,-17.83491,50.68380
4.11600,74.11461,-18.01044,49.91093
4.12800,73.95528,-18.10024,49.51609
4.15000,73.68713,-18.23214,48.66930
4.17200,73.48932,-18.25620,47.68637
4.18400,73.37115,-18.32420,47.11596
4.20600,73.03053,-18.55187,46.06342
4.21800,72.79494,-18.60597,45.41197
4.24000,72.46102,-18.65733,44.24891
4.25200,72.31963,-18.75879,43.70008
4.27400,72.10101,-18.85433,42.86301
4.29600,71.85297,-18.92905,41.86206
4.30800,71.69964,-19.03761,41.50372
4.33000,71.44879,-19.23205,41.05219
4.34200,71.40025,-19.30562,40.78630
4.36400,71.39518,-19.46755,40.48008
4.37600,71.46843,-19.60472,40.49280
4.39800,71.60111,-19.73603,40.68427
4.41029,71.57613,-19.72975,40.57294
4.43200,71.52342,-19.64490,40.29379
4.45400,71.57977,-19.56981,40.30148
4.46600,71.69539,-19.50023,40.36834
4.48800,72.03292,-19.45574,40.82116
4.50000,72.22092,-19.42083,41.07838
4.52200,72.55380,-19.39301,41.57299
4.53400,72.68458,-19.32656,41.71697
4.55600,72.88742,-19.25038,42.01902
4.57800,73.10462,-19.08911,42.32255
4.59000,73.23393,-18.99983,42.45669
4.61200,73.52648,-18.89030,42.90535
4.62400,73.71145,-18.82583,43.15209
4.64600,74.03511,-18.74571,43.82716
4.65800,74.18807,-18.67412,44.31491
4.68000,74.52261,-18.49443,45.28923
4.70200,74.93895,-18.23660,46.32006
4.71400,75.19830,-18.02683,46.82726
4.73600,75.73656,-17.72091,48.03587
4.75300,76.10033,-17.52904,49.21127
4.76500,76.37786,-17.36387,50.08022
4.78700,76.82536,-16.98753,51.52689
4.79900,77.04715,-16.70518,52.22487
4.82100,77.37894,-16.25111,53.51888
4.84300,77.66889,-15.72249,54.38733
4.85500,77.87695,-15.49700,55.07014
4.87700,78.15967,-15.24973,56.75725
4.88900,78.34071,-15.14814,57.72795
4.91100,78.73370,-14.66582,58.71542
4.92300,78.97571,-14.46144,59.25456
4.94500,79.26807,-14.37755,60.91761
4.96700,79.47616,-14.48896,63.08762
4.97900,79.68237,-14.45899,64.14658
5.00100,80.17702,-14.25082,66.09778
5.01300,80.46904,-14.08636,67.13120
5.03500,80.87754,-13.58779,68.34602
5.04700,81.00600,-13.39197,69.23780
5.06900,81.23781,-13.14328,71.17618
5.08100,81.41056,-12.99269,72.16546
5.10300,81.83771,-12.54028,73.54726
5.12500,82.09643,-12.09615,75.03777
5.13700,82.18160,-11.82894,75.83910
5.15900,82.33130,-11.46749,77.30996
5.17100,82.36016,-11.24573,78.01231
5.19300,82.31566,-10.84312,78.67026
5.20500,82.25399,-10.61838,78.64394
5.22700,82.14572,-10.30909,78.45202
5.24900,82.40702,-9.91156,78.63910
5.26100,82.52145,-9.64618,79.12106
5.28300,82.65372,-9.35651,80.81685
5.29500,82.65344,-9.18350,81.79701
5.31700,82.80907,-8.66556,83.37498
5.32900,82.85329,-8.38477,84.26512
5.35100,83.06665,-7.90042,85.39343
5.36300,83.13524,-7.70860,86.24679
5.38500,83.34713,-7.19981,87.68441
5.40700,83.53697,-6.68563,89.43523
5.41900,83.62660,-6.39971,90.25249
5.44100,83.71032,-5.92413,92.08101
5.45300,83.71726,-5.68245,93.17168
5.47500,83.74908,-5.25728,95.13728
5.48700,83.79676,-5.00585,96.18214
5.50900,83.85813,-4.60446,97.52928
5.53100,83.96500,-4.30975,99.04757
5.54300,83.97399,-4.12028,99.97983
5.56500,84.07880,-3.74254,101.49348
5.57700,84.07532,-3.54089,102.43581
5.59900,84.15546,-3.25491,103.94311
5.61100,84.16698,-3.09139,104.89380
5.63300,84.20177,-2.68686,106.35186
5.65500,84.27538,-2.26248,107.55921
5.66700,84.32433,-2.04824,108.15793
5.68900,84.26723,-1.76397,109.25358
5.70100,84.34048,-1.54921,109.52434
5.72300,84.62048,-1.05154,109.35543
5.73500,84.72952,-0.86101,109.59032
5.75700,84.75370,-0.59338,110.56793
5.76900,84.78821,-0.44454,111.26506
5.79100,84.88226,-0.14193,112.92227
5.81300,84.87189,0.11599,114.73657
5.82500,84.94088,0.31847,115.48815
5.84700,85.01004,0.62670,117.00607
5.85900,85.04611,0.79489,117.79262
5.88100,85.13400,1.08557,119.27096
5.89300,85.14349,1.17878,120.14482
5.91500,85.21885,1.47979,121.53841
5.93700,85.33118,1.88771,122.65421
5.94900,85.41289,2.07779,123.22394
5.97100,85.43285,2.31462,124.60346
5.98300,85.42887,2.45673,125.43224
6.00500,85.40167,2.78440,127.02898
6.01700,85.41695,2.99143,127.83686
6.03900,85.45624,3.35434,129.25839
6.06100,85.49389,3.73155,130.54079
6.07300,85.53629,3.89383,131.24820
6.09500,85.64601,4.20100,132.61894
6.10700,85.66537,4.32123,133.43437
6.12900,85.76801,4.71261,134.70265
6.14100,85.83154,4.88810,135.46333
6.16300,85.80132,5.12760,136.98055
6.17500,85.79743,5.23696,137.76797
6.19700,85.95305,5.40718,138.84958
6.21900,86.08036,5.55832,139.76161
6.23100,86.14226,5.58518,140.28122
6.25300,86.21960,5.60911,141.41371
6.26500,86.33190,5.63750,141.82170
6.28700,86.45198,5.73104,142.80313
6.29900,86.44691,5.75581,143.61174
6.32100,86.37839,5.88305,145.13297
6.34300,86.37206,6.06231,146.65442
6.35500,86.33219,6.19981,147.52605
6.37700,86.38299,6.45540,148.79672
6.38900,86.35759,6.57885,149.47652
6.41100,86.36267,6.89164,150.63196
6.42300,86.40537,7.10208,151.25008
6.44500,86.43878,7.48010,152.54327
6.45700,86.45549,7.69244,153.14566
6.47900,86.52498,8.01294,154.28767
6.50100,86.56982,8.38513,155.23734
6.51300,86.62498,8.58541,155.73372
6.53500,86.53117,8.89534,156.90903
6.54700,86.49394,9.00840,157.57715
6.56900,86.34621,9.32187,158.88553
6.58100,86.26076,9.33989,159.64804
6.60300,85.98185,9.65894,161.13193
6.62500,85.76270,9.94198,162.36525
6.63700,85.77617,10.03095,162.98483
6.65900,85.79498,10.34999,163.96196
6.67100,85.82259,10.52834,164.48489
6.69300,85.80072,10.72270,165.62695
6.70500,85.64996,10.85940,166.30502
