Time,Phi (degrees),Theta (degrees),Yaw (degrees)
0.0,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.021999999999934516,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.03400000000056025,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.056000000000494765,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.07800000000042928,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.09000000000014552,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.11200000000008004,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.12399999999979627,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.14600000000064028,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.15800000000035652,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.18000000000029104,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.20200000000022555,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.2139999999999418,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.2359999999998763,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.24800000000050204,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.27000000000043656,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.2820000000001528,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.3040000000000873,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.32600000000002183,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.33800000000064756,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.3600000000005821,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.3720000000002983,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.39400000000023283,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.40599999999994907,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.4279999999998836,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.4400000000005093,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.46200000000044383,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.48400000000037835,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.4960000000000946,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.5180000000000291,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.5300000000006548,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.5520000000005894,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.5640000000003056,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.5860000000002401,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6080000000001746,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6199999999998909,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6419999999998254,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6540000000004511,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6760000000003856,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.6880000000001019,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.7100000000000364,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.7319999999999709,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.7489980000000287,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.761000000000422,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.7830000000003565,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.7950000000000728,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.8170000000000073,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.829000000000633,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.8510000000005675,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.873000000000502,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.8850000000002183,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.9070000000001528,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.918999999999869,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.9409999999998035,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.9530000000004293,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.9750000000003638,0.9857844710350037,-0.5845440030097961,-61.33282470703125
0.98700000000008,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.0090000000000146,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.030999999999949,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.0430000000005748,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.0650000000005093,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.0770000000002256,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.09900000000016,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.1109999999998763,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.1329999999998108,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.1550000000006548,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.167000000000371,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.1890000000003056,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.2010000000000218,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.2229999999999563,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.235000000000582,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.2570000000005166,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.279000000000451,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.2910000000001673,0.9857844710350037,-0.5845440030097961,-61.33282470703125
1.3130000000001019,0.9857844710350037,-0.5845440030097961,-61.33282470703125
