Time,Phi (degrees),Theta (degrees)
9.97500,63.33838,-44.26788
9.98700,62.48112,-45.83194
10.00900,60.51373,-48.48296
10.03100,58.27106,-50.72084
10.04300,57.20118,-52.03479
10.06500,55.55442,-55.01278
10.07700,54.49303,-56.73250
10.09900,52.45202,-59.99756
10.11100,51.47950,-61.76637
10.13300,49.42237,-64.56478
10.14529,47.95108,-65.83847
10.16700,45.13138,-67.91431
10.18900,41.61485,-69.87819
10.20100,39.53428,-71.08091
10.22300,35.50907,-73.41767
10.23500,33.13417,-74.59180
10.25700,28.60142,-75.88097
10.26900,25.85677,-76.14066
10.29100,20.58826,-76.42595
10.31300,14.12835,-77.04310
10.32500,10.09594,-77.60452
10.34700,2.21758,-78.89409
10.35900,-1.01183,-79.61624
10.38100,-6.59316,-80.56117
10.39300,-9.54694,-80.90931
10.41500,-13.18394,-80.61661
10.43700,-18.71337,-81.21452
10.44900,-20.18233,-81.67527
10.47100,-21.59545,-82.08696
10.48300,-21.76149,-82.05796
10.50500,-24.04558,-82.04498
10.51700,-27.46488,-82.23373
10.53900,-32.65484,-82.43820
10.55100,-36.28975,-82.72060
10.57300,-43.33502,-83.96798
10.59500,-48.73169,-84.99100
10.60700,-55.33598,-85.75001
10.62900,-73.83085,-86.94520
10.64100,-89.35786,-87.29861
10.66300,-111.01525,-87.28609
10.67500,-122.35545,-86.92648
10.69700,-134.74506,-85.94246
10.71900,-148.53786,-84.32756
10.73100,-151.81541,-83.76954
10.75800,-157.85310,-83.17076
10.77000,-160.11789,-82.86993
10.78200,-163.32687,-82.05092
10.80400,-167.44713,-80.29836
10.81600,-168.48459,-78.86540
10.83800,-167.24165,-76.34654
10.86000,-165.59677,-74.16400
10.87200,-165.81639,-73.64923
10.89400,-166.03986,-74.03583
10.90600,-166.27989,-73.90084
10.92800,-166.99680,-72.94626
10.94000,-167.20178,-72.26247
10.96200,-167.52139,-70.73152
10.98400,-168.08662,-68.97118
10.99600,-168.43954,-68.00447
11.01800,-168.96933,-66.70948
11.03000,-169.10191,-66.06715
11.05200,-169.25288,-64.33748
11.06400,-169.47159,-63.47768
11.08600,-170.03741,-62.09469
11.09800,-170.26933,-61.30231
11.12000,-170.63280,-59.95402
11.14200,-170.96182,-58.75354
11.15400,-171.14992,-58.01010
11.17600,-171.34505,-56.88936
11.18800,-171.68159,-56.14547
11.21000,-172.26347,-55.20039
11.22200,-172.45740,-54.81862
11.24400,-172.62003,-53.95118
11.26600,-172.79738,-53.00983
11.27800,-172.91563,-52.48724
11.30000,-173.17131,-51.54734
11.31200,-173.30865,-50.94273
11.33400,-173.61279,-49.87613
11.34600,-173.76445,-49.26041
11.36800,-174.17589,-47.99342
11.39000,-174.81232,-46.72873
11.40200,-175.12820,-46.22298
11.42400,-175.64925,-45.35102
11.43600,-175.96364,-44.79187
